Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-29.17803","0.00000","-2.91780","0.00001"
"0.10000","0.00058","-26.80406","0.00001","-2.68041","0.00000"
"0.20000","0.00154","-20.34081","0.00002","-2.03408","-0.00001"
"0.30000","0.00636","13.68663","0.00006","1.36866","0.00002"
"0.40000","0.01038","40.65958","0.00010","4.06596","-0.00004"
"0.50000","0.01361","61.80852","0.00014","6.18085","0.00002"
"0.60000","0.01694","83.44534","0.00017","8.34453","-0.00002"
"0.70000","0.02040","105.76843","0.00020","10.57684","0.00003"
"0.80000","0.02375","126.84612","0.00024","12.68461","0.00001"
"0.90000","0.02693","146.20291","0.00027","14.62029","0.00000"
"1.00000","0.03033","167.08401","0.00030","16.70840","0.00002"
"1.10000","0.03364","186.60686","0.00034","18.66069","-0.00002"
"1.20000","0.03692","205.77357","0.00037","20.57736","0.00000"
"1.30000","0.04023","225.16631","0.00040","22.51663","0.00001"
"1.40000","0.04376","245.67810","0.00044","24.56781","0.00001"
"1.50000","0.04710","264.68140","0.00047","26.46814","0.00001"
"1.60000","0.05020","281.94421","0.00050","28.19442","-0.00001"
"1.70000","0.05366","301.41864","0.00054","30.14186","0.00001"
"1.80000","0.05695","319.49261","0.00057","31.94926","-0.00001"
"1.90000","0.06029","337.85638","0.00060","33.78564","0.00000"
"2.00000","0.06367","356.08188","0.00064","35.60819","0.00001"
"2.10000","0.06707","374.42865","0.00067","37.44286","-0.00002"
"2.20000","0.07052","392.70828","0.00071","39.27083","0.00002"
"2.30000","0.07354","408.16226","0.00074","40.81623","-0.00001"
"2.40000","0.07704","426.83566","0.00077","42.68357","0.00000"
"2.50000","0.08034","443.73526","0.00080","44.37353","0.00002"
"2.60000","0.08365","460.47812","0.00084","46.04781","-0.00003"
"2.70000","0.08694","477.29956","0.00087","47.72996","-0.00001"
"2.80000","0.09039","494.84204","0.00090","49.48420","0.00002"
"2.90000","0.09369","511.21536","0.00094","51.12154","0.00004"
"3.00000","0.09685","526.43958","0.00097","52.64396","0.00005"
"3.10000","0.10035","543.85284","0.00100","54.38528","-0.00001"
"3.20000","0.10372","559.96881","0.00104","55.99688","-0.00004"
"3.30000","0.10699","575.73596","0.00107","57.57360","-0.00002"
"3.40000","0.11025","591.20007","0.00110","59.12001","0.00001"
"3.50000","0.11369","607.73169","0.00114","60.77317","0.00002"
"3.60000","0.11702","623.14014","0.00117","62.31401","0.00002"
"3.70000","0.12018","637.48938","0.00120","63.74894","0.00001"
"3.80000","0.12381","654.68915","0.00124","65.46892","-0.00003"
"3.90000","0.12713","669.75250","0.00127","66.97525","-0.00001"
"4.00000","0.13036","683.97375","0.00130","68.39738","0.00000"
"4.10000","0.13359","698.19293","0.00134","69.81929","0.00001"
"4.20000","0.13699","713.61414","0.00137","71.36141","0.00002"
"4.30000","0.14028","727.68073","0.00140","72.76807","0.00000"
"4.40000","0.14359","742.19916","0.00144","74.21992","0.00000"
"4.50000","0.14704","757.51501","0.00147","75.75150","-0.00001"
"4.60000","0.15044","772.33655","0.00150","77.23366","-0.00003"
"4.70000","0.15362","785.23883","0.00154","78.52388","0.00002"
"4.80000","0.15691","799.19550","0.00157","79.91955","0.00001"
"4.90000","0.16028","813.34534","0.00160","81.33453","0.00001"
"5.00000","0.16362","827.31183","0.00164","82.73119","0.00001"
"5.10000","0.16695","841.36530","0.00167","84.13653","-0.00003"
"5.20000","0.17038","855.69623","0.00170","85.56963","0.00001"
"5.30000","0.17369","869.50977","0.00174","86.95097","-0.00002"
"5.40000","0.17694","882.70410","0.00177","88.27041","0.00002"
"5.50000","0.18034","896.89008","0.00180","89.68901","0.00000"
"5.60000","0.18369","910.61591","0.00184","91.06159","0.00000"
"5.70000","0.18701","924.11151","0.00187","92.41115","0.00002"
"5.80000","0.19040","938.14154","0.00190","93.81416","-0.00003"
"5.90000","0.19367","950.98773","0.00194","95.09877","0.00001"
"6.00000","0.19705","964.98492","0.00197","96.49849","-0.00002"
"6.10000","0.20023","977.44989","0.00200","97.74499","0.00004"
"6.20000","0.20371","991.90680","0.00204","99.19068","0.00003"
"6.30000","0.20702","1005.13470","0.00207","100.51347","-0.00003"
"6.40000","0.21029","1018.11298","0.00210","101.81129","0.00001"
"6.50000","0.21369","1031.93018","0.00214","103.19302","-0.00003"
"6.60000","0.21696","1044.62573","0.00217","104.46257","0.00001"
"6.70000","0.22025","1057.73132","0.00220","105.77313","0.00001"
"6.80000","0.22358","1071.13953","0.00224","107.11395","0.00000"
"6.90000","0.22708","1085.73450","0.00227","108.57345","0.00002"
"7.00000","0.23038","1098.74170","0.00230","109.87417","-0.00003"
"7.10000","0.23360","1111.18286","0.00234","111.11829","0.00002"
"7.20000","0.23706","1125.19580","0.00237","112.51958","-0.00002"
"7.30000","0.24033","1137.85950","0.00240","113.78595","0.00001"
"7.40000","0.24363","1150.60486","0.00244","115.06049","0.00002"
"7.50000","0.24695","1163.42590","0.00247","116.34259","-0.00001"
"7.60000","0.25049","1178.37427","0.00250","117.83743","0.00002"
"7.70000","0.25375","1190.74866","0.00254","119.07487","-0.00002"
"7.80000","0.25696","1203.13135","0.00257","120.31313","0.00001"
"7.90000","0.26035","1216.71570","0.00260","121.67157","0.00000"
"8.00000","0.26364","1229.59436","0.00264","122.95943","0.00000"
"8.10000","0.26691","1242.30139","0.00267","124.23014","0.00002"
"8.20000","0.27025","1255.56750","0.00270","125.55675","-0.00002"
"8.30000","0.27378","1270.09644","0.00274","127.00964","0.00001"
"8.40000","0.27703","1282.25146","0.00277","128.22514","-0.00001"
"8.50000","0.28020","1294.07019","0.00280","129.40701","0.00000"
"8.60000","0.28371","1308.18152","0.00284","130.81815","0.00002"
"8.70000","0.28699","1320.42627","0.00287","132.04263","-0.00002"
"8.80000","0.29029","1332.94287","0.00290","133.29428","0.00003"
"8.90000","0.29360","1345.62317","0.00294","134.56232","-0.00001"
"9.00000","0.29706","1359.10120","0.00297","135.91013","-0.00001"
"9.10000","0.30035","1371.21655","0.00300","137.12166","0.00001"
"9.20000","0.30356","1382.88843","0.00304","138.28885","-0.00002"
"9.30000","0.30712","1397.03174","0.00307","139.70317","0.00002"
"9.40000","0.31044","1409.22693","0.00310","140.92270","-0.00001"
"9.50000","0.31363","1420.30627","0.00314","142.03062","0.00001"
"9.60000","0.31697","1432.74463","0.00317","143.27446","0.00000"
"9.70000","0.32032","1444.61621","0.00320","144.46162","-0.00001"
"9.80000","0.32363","1456.73474","0.00324","145.67348","0.00002"
"9.90000","0.32688","1468.26770","0.00327","146.82677","-0.00002"
"10.00000","0.33041","1481.74292","0.00330","148.17429","0.00002"
"10.10000","0.33383","1494.16797","0.00334","149.41679","0.00000"
"10.20000","0.33695","1504.19006","0.00337","150.41901","-0.00001"
"10.30000","0.34026","1515.97070","0.00340","151.59708","0.00001"
"10.40000","0.34366","1528.01782","0.00344","152.80179","-0.00002"
"10.50000","0.34693","1539.11194","0.00347","153.91119","0.00002"
"10.60000","0.35023","1550.46997","0.00350","155.04700","-0.00001"
"10.70000","0.35373","1563.36560","0.00354","156.33656","0.00000"
"10.80000","0.35710","1574.94299","0.00357","157.49429","0.00001"
