Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-1.29782","0.00000","-0.12978","0.00003"
"0.10000","0.00076","3.10109","0.00001","0.31011","0.00000"
"0.20000","0.00313","18.70145","0.00003","1.87015","0.00000"
"0.30000","0.00779","48.43430","0.00008","4.84343","0.00000"
"0.40000","0.01097","67.20304","0.00011","6.72030","0.00001"
"0.50000","0.01454","88.29417","0.00015","8.82942","-0.00001"
"0.60000","0.01790","107.22872","0.00018","10.72287","0.00001"
"0.70000","0.02110","124.77061","0.00021","12.47706","-0.00002"
"0.80000","0.02453","143.38257","0.00025","14.33826","-0.00002"
"0.90000","0.02780","160.43353","0.00028","16.04335","-0.00001"
"1.00000","0.03124","177.84801","0.00031","17.78480","0.00003"
"1.10000","0.03436","192.58528","0.00034","19.25853","0.00001"
"1.20000","0.03793","210.07262","0.00038","21.00726","0.00000"
"1.30000","0.04124","225.95644","0.00041","22.59564","-0.00002"
"1.40000","0.04449","241.31122","0.00044","24.13112","-0.00001"
"1.50000","0.04776","256.75873","0.00048","25.67587","0.00001"
"1.60000","0.05114","272.79086","0.00051","27.27909","0.00002"
"1.70000","0.05449","288.73871","0.00054","28.87387","0.00000"
"1.80000","0.05769","303.44067","0.00058","30.34407","-0.00001"
"1.90000","0.06124","320.37875","0.00061","32.03788","-0.00001"
"2.00000","0.06458","335.90582","0.00065","33.59058","0.00000"
"2.10000","0.06778","350.43802","0.00068","35.04380","0.00001"
"2.20000","0.07108","365.56610","0.00071","36.55661","0.00000"
"2.30000","0.07447","381.13943","0.00074","38.11395","0.00000"
"2.40000","0.07783","396.31259","0.00078","39.63126","-0.00001"
"2.50000","0.08106","410.58374","0.00081","41.05837","0.00000"
"2.60000","0.08461","426.92752","0.00085","42.69275","0.00001"
"2.70000","0.08793","441.44284","0.00088","44.14428","0.00000"
"2.80000","0.09115","455.24576","0.00091","45.52457","0.00000"
"2.90000","0.09445","469.43509","0.00094","46.94351","0.00000"
"3.00000","0.09791","484.58160","0.00098","48.45816","0.00000"
"3.10000","0.10111","498.03979","0.00101","49.80398","0.00000"
"3.20000","0.10447","512.50470","0.00104","51.25047","0.00000"
"3.30000","0.10783","526.79077","0.00108","52.67908","0.00000"
"3.40000","0.11121","541.16992","0.00111","54.11699","0.00000"
"3.50000","0.11443","554.54956","0.00114","55.45496","0.00000"
"3.60000","0.11779","568.55212","0.00118","56.85521","0.00000"
"3.70000","0.12115","582.73993","0.00121","58.27399","0.00000"
"3.80000","0.12444","596.33313","0.00124","59.63331","0.00000"
"3.90000","0.12781","610.25354","0.00128","61.02535","0.00000"
"4.00000","0.13112","623.92426","0.00131","62.39243","-0.00001"
"4.10000","0.13450","637.59418","0.00134","63.75942","0.00000"
"4.20000","0.13778","651.00128","0.00138","65.10013","-0.00001"
"4.30000","0.14124","665.20258","0.00141","66.52026","0.00000"
"4.40000","0.14464","678.74158","0.00145","67.87416","0.00000"
"4.50000","0.14780","691.02576","0.00148","69.10258","0.00000"
"4.60000","0.15122","704.83557","0.00151","70.48356","0.00000"
"4.70000","0.15441","717.10590","0.00154","71.71059","0.00000"
"4.80000","0.15783","730.71039","0.00158","73.07104","0.00000"
"4.90000","0.16108","743.26495","0.00161","74.32649","0.00000"
"5.00000","0.16455","757.22144","0.00165","75.72215","0.00000"
"5.10000","0.16786","769.91162","0.00168","76.99117","0.00000"
"5.20000","0.17110","781.96936","0.00171","78.19694","-0.00001"
"5.30000","0.17452","795.19647","0.00175","79.51965","0.00000"
"5.40000","0.17775","807.17615","0.00178","80.71761","0.00000"
"5.50000","0.18107","819.49384","0.00181","81.94939","0.00001"
"5.60000","0.18442","832.18890","0.00184","83.21889","0.00000"
"5.70000","0.18793","845.42853","0.00188","84.54285","0.00001"
"5.80000","0.19120","857.34540","0.00191","85.73454","-0.00001"
"5.90000","0.19440","868.73322","0.00194","86.87332","0.00001"
"6.00000","0.19786","881.54694","0.00198","88.15469","0.00000"
"6.10000","0.20117","893.70703","0.00201","89.37070","0.00001"
"6.20000","0.20448","905.36328","0.00204","90.53633","0.00000"
"6.30000","0.20781","917.42072","0.00208","91.74207","0.00000"
"6.40000","0.21127","930.13916","0.00211","93.01392","0.00000"
"6.50000","0.21451","941.35620","0.00215","94.13562","-0.00001"
"6.60000","0.21771","952.49841","0.00218","95.24984","0.00001"
"6.70000","0.22118","965.05859","0.00221","96.50586","0.00000"
"6.80000","0.22455","976.79480","0.00225","97.67948","0.00000"
"6.90000","0.22772","987.34302","0.00228","98.73430","0.00000"
"7.00000","0.23112","999.25128","0.00231","99.92513","-0.00001"
"7.10000","0.23455","1011.06085","0.00235","101.10609","0.00000"
"7.20000","0.23781","1022.00677","0.00238","102.20068","0.00000"
"7.30000","0.24106","1032.90869","0.00241","103.29087","0.00000"
"7.40000","0.24459","1045.38599","0.00245","104.53860","0.00000"
"7.50000","0.24791","1056.48511","0.00248","105.64851","0.00000"
"7.60000","0.25108","1066.61560","0.00251","106.66156","0.00000"
"7.70000","0.25448","1078.14722","0.00254","107.81472","0.00000"
"7.80000","0.25779","1088.86401","0.00258","108.88640","0.00000"
"7.90000","0.26112","1099.80530","0.00261","109.98053","0.00000"
"8.00000","0.26447","1111.09412","0.00264","111.10941","0.00000"
"8.10000","0.26795","1122.90491","0.00268","112.29049","0.00000"
"8.20000","0.27138","1134.29138","0.00271","113.42914","0.00001"
"8.30000","0.27438","1142.86292","0.00274","114.28629","-0.00001"
"8.40000","0.27787","1154.61438","0.00278","115.46144","0.00001"
