Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-0.56634","0.00000","-0.05663","0.00000"
"0.10000","0.00031","-0.05648","0.00000","-0.00565","0.00000"
"0.20000","0.00059","0.57951","0.00001","0.05795","0.00000"
"0.30000","0.00333","8.74708","0.00003","0.87471","0.00000"
"0.40000","0.00541","14.72034","0.00005","1.47203","0.00000"
"0.50000","0.00695","19.10696","0.00007","1.91070","0.00000"
"0.60000","0.00874","24.26149","0.00009","2.42615","0.00001"
"0.70000","0.01027","28.46329","0.00010","2.84633","0.00000"
"0.80000","0.01190","32.93430","0.00012","3.29343","0.00000"
"0.90000","0.01371","37.99193","0.00014","3.79919","0.00000"
"1.00000","0.01522","41.96778","0.00015","4.19678","0.00001"
"1.10000","0.01706","46.95894","0.00017","4.69589","0.00001"
"1.20000","0.01860","51.01776","0.00019","5.10178","0.00001"
"1.30000","0.02035","55.98749","0.00020","5.59875","0.00001"
"1.40000","0.02206","60.46778","0.00022","6.04678","0.00001"
"1.50000","0.02357","64.49047","0.00024","6.44905","0.00001"
"1.60000","0.02539","69.28687","0.00025","6.92869","0.00001"
"1.70000","0.02691","73.41673","0.00027","7.34167","0.00001"
"1.80000","0.02868","78.14341","0.00029","7.81434","0.00001"
"1.90000","0.03040","82.53632","0.00030","8.25363","0.00001"
"2.00000","0.03193","86.57802","0.00032","8.65780","0.00001"
"2.10000","0.03373","91.42368","0.00034","9.14237","0.00001"
"2.20000","0.03521","95.28188","0.00035","9.52819","0.00001"
"2.30000","0.03704","100.13251","0.00037","10.01325","0.00001"
"2.40000","0.03865","104.27899","0.00039","10.42790","0.00001"
"2.50000","0.04030","108.53890","0.00040","10.85389","0.00001"
"2.60000","0.04208","113.09183","0.00042","11.30918","0.00002"
"2.70000","0.04355","117.07040","0.00044","11.70704","0.00002"
"2.80000","0.04545","122.06372","0.00045","12.20637","0.00002"
"2.90000","0.04689","125.69220","0.00047","12.56922","0.00002"
"3.00000","0.04869","130.44041","0.00049","13.04404","0.00002"
"3.10000","0.05037","134.75629","0.00050","13.47563","0.00002"
"3.20000","0.05193","138.75235","0.00052","13.87523","0.00002"
"3.30000","0.05385","143.79967","0.00054","14.37997","0.00002"
"3.40000","0.05522","147.13110","0.00055","14.71311","0.00002"
"3.50000","0.05712","152.21761","0.00057","15.22176","0.00002"
"3.60000","0.05858","155.81683","0.00059","15.58168","0.00002"
"3.70000","0.06038","160.31415","0.00060","16.03141","0.00002"
