Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-0.27635","0.00000","-0.02763","0.00000"
"0.10000","0.00070","0.24566","0.00001","0.02457","-0.00001"
"0.20000","0.00194","1.46975","0.00002","0.14698","-0.00001"
"0.30000","0.00697","6.52143","0.00007","0.65214","-0.00002"
"0.40000","0.01047","8.88653","0.00010","0.88865","0.00002"
"0.50000","0.01387","11.04970","0.00014","1.10497","0.00003"
"0.60000","0.01738","13.19535","0.00017","1.31954","-0.00002"
"0.70000","0.02063","15.03885","0.00021","1.50388","-0.00001"
"0.80000","0.02379","16.65970","0.00024","1.66597","-0.00004"
"0.90000","0.02733","18.63656","0.00027","1.86366","0.00001"
"1.00000","0.03061","20.17568","0.00031","2.01757","0.00003"
"1.10000","0.03389","21.72750","0.00034","2.17275","0.00000"
"1.20000","0.03720","23.14918","0.00037","2.31492","0.00000"
"1.30000","0.04067","24.73318","0.00041","2.47332","-0.00004"
"1.40000","0.04395","25.99396","0.00044","2.59940","0.00000"
"1.50000","0.04725","27.50779","0.00047","2.75078","0.00001"
"1.60000","0.05072","28.96376","0.00051","2.89638","0.00001"
"1.70000","0.05408","30.20534","0.00054","3.02053","0.00000"
"1.80000","0.05725","31.24938","0.00057","3.12494","-0.00002"
"1.90000","0.06059","32.34447","0.00061","3.23445","-0.00001"
"2.00000","0.06390","33.30921","0.00064","3.33092","0.00000"
"2.10000","0.06723","34.50483","0.00067","3.45048","0.00001"
"2.20000","0.07052","35.61154","0.00071","3.56115","0.00000"
"2.30000","0.07403","36.85485","0.00074","3.68549","0.00000"
"2.40000","0.07744","38.04534","0.00077","3.80453","-0.00001"
"2.50000","0.08053","38.79431","0.00081","3.87943","0.00000"
"2.60000","0.08390","40.01517","0.00084","4.00152","0.00000"
"2.70000","0.08727","41.19755","0.00087","4.11975","0.00000"
"2.80000","0.09057","42.21927","0.00091","4.22193","0.00000"
"2.90000","0.09388","43.30185","0.00094","4.33019","0.00000"
"3.00000","0.09734","44.40974","0.00097","4.44097","0.00000"
"3.10000","0.10076","45.60382","0.00101","4.56038","0.00000"
"3.20000","0.10385","46.28725","0.00104","4.62873","0.00000"
"3.30000","0.10733","47.65015","0.00107","4.76502","0.00000"
"3.40000","0.11067","48.56702","0.00111","4.85670","0.00000"
"3.50000","0.11395","49.55676","0.00114","4.95568","0.00001"
"3.60000","0.11724","50.46695","0.00117","5.04669","-0.00001"
"3.70000","0.12068","51.60328","0.00121","5.16033","0.00000"
"3.80000","0.12399","52.45678","0.00124","5.24568","0.00000"
"3.90000","0.12717","53.30878","0.00127","5.33088","0.00000"
"4.00000","0.13062","54.33881","0.00131","5.43388","0.00001"
"4.10000","0.13400","55.40310","0.00134","5.54031","-0.00001"
"4.20000","0.13733","56.19955","0.00137","5.61996","0.00000"
"4.30000","0.14057","56.94471","0.00141","5.69447","-0.00001"
"4.40000","0.14388","57.92784","0.00144","5.79278","0.00000"
