Time,Extension,Load,Tensile strain (Extension),Axial Video,Tensile stress,Transverse Video
(s),(mm),(N),(mm/mm),(mm/mm),(MPa),(mm/mm)
"8.20000","0.27121","812.46503","0.00271","0.00245","81.24651","-0.00061"
"8.30000","0.27441","820.39825","0.00274","0.00245","82.03983","-0.00062"
"8.40000","0.27780","829.20715","0.00278","0.00246","82.92072","-0.00068"
"8.50000","0.28118","837.84357","0.00281","0.00246","83.78436","-0.00070"
"8.60000","0.28454","846.38483","0.00285","0.00248","84.63848","-0.00069"
"8.70000","0.28765","853.95288","0.00288","0.00246","85.39529","-0.00068"
"8.80000","0.29121","863.20062","0.00291","0.00251","86.32006","-0.00070"
"8.90000","0.29448","871.19574","0.00294","0.00254","87.11958","-0.00068"
"9.00000","0.29771","879.08954","0.00298","0.00258","87.90895","-0.00069"
"9.10000","0.30115","887.73145","0.00301","0.00259","88.77315","-0.00069"
"9.20000","0.30445","895.94525","0.00304","0.00263","89.59453","-0.00068"
"9.30000","0.30785","904.39563","0.00308","0.00266","90.43956","-0.00070"
"9.40000","0.31096","911.63123","0.00311","0.00268","91.16312","-0.00072"
"9.50000","0.31457","921.06091","0.00315","0.00272","92.10609","-0.00069"
"9.60000","0.31793","929.17981","0.00318","0.00275","92.91798","-0.00075"
"9.70000","0.32106","936.39856","0.00321","0.00278","93.63985","-0.00078"
"9.80000","0.32449","944.85413","0.00324","0.00282","94.48541","-0.00075"
"9.90000","0.32778","952.61444","0.00328","0.00284","95.26144","-0.00071"
"10.00000","0.33118","961.00757","0.00331","0.00289","96.10075","-0.00079"
"10.10000","0.33436","968.15436","0.00334","0.00294","96.81544","-0.00078"
"10.20000","0.33795","977.02368","0.00338","0.00297","97.70237","-0.00074"
"10.30000","0.34125","984.75049","0.00341","0.00300","98.47505","-0.00075"
"10.40000","0.34446","991.90308","0.00344","0.00301","99.19031","-0.00076"
"10.50000","0.34775","999.59979","0.00348","0.00301","99.95998","-0.00076"
"10.60000","0.35109","1007.25964","0.00351","0.00301","100.72597","-0.00081"
"10.70000","0.35445","1014.97046","0.00354","0.00301","101.49705","-0.00079"
"10.80000","0.35766","1022.19556","0.00358","0.00301","102.21956","-0.00077"
"10.90000","0.36121","1030.63586","0.00361","0.00301","103.06358","-0.00079"
