Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","0.01741","0.00000","0.00174","0.00000"
"0.10000","0.00009","-0.06150","0.00000","-0.00615","0.00002"
"0.20000","0.00035","0.44787","0.00000","0.04479","-0.00001"
"0.30000","0.00194","3.73497","0.00002","0.37350","0.00003"
"0.40000","0.00467","9.98507","0.00005","0.99851","0.00008"
"0.50000","0.00658","14.32871","0.00007","1.43287","0.00009"
"0.60000","0.00806","17.53228","0.00008","1.75323","0.00012"
"0.70000","0.01000","22.02809","0.00010","2.20281","0.00015"
"0.80000","0.01136","24.95742","0.00011","2.49574","0.00016"
"0.90000","0.01326","29.29812","0.00013","2.92981","0.00020"
"1.00000","0.01477","32.65234","0.00015","3.26523","0.00021"
"1.10000","0.01639","36.09459","0.00016","3.60946","0.00022"
"1.20000","0.01829","40.42142","0.00018","4.04214","0.00026"
"1.30000","0.01972","43.54152","0.00020","4.35415","0.00028"
"1.40000","0.02169","47.87320","0.00022","4.78732","0.00030"
"1.50000","0.02301","50.60855","0.00023","5.06085","0.00032"
"1.60000","0.02483","54.81718","0.00025","5.48172","0.00034"
"1.70000","0.02646","58.17656","0.00026","5.81766","0.00037"
"1.80000","0.02806","61.67010","0.00028","6.16701","0.00038"
"1.90000","0.02994","65.69363","0.00030","6.56936","0.00040"
"2.00000","0.03132","68.62984","0.00031","6.86298","0.00042"
"2.10000","0.03329","72.88428","0.00033","7.28843","0.00044"
"2.20000","0.03474","76.06824","0.00035","7.60682","0.00046"
"2.30000","0.03646","79.83173","0.00036","7.98317","0.00048"
"2.40000","0.03815","83.28425","0.00038","8.32842","0.00050"
"2.50000","0.03970","86.66280","0.00040","8.66628","0.00052"
"2.60000","0.04158","90.80157","0.00042","9.08016","0.00054"
"2.70000","0.04304","93.73365","0.00043","9.37337","0.00056"
"2.80000","0.04491","97.83184","0.00045","9.78318","0.00058"
"2.90000","0.04640","100.85296","0.00046","10.08530","0.00060"
"3.00000","0.04807","104.34795","0.00048","10.43480","0.00062"
"3.10000","0.04987","108.23846","0.00050","10.82385","0.00064"
"3.20000","0.05140","111.49805","0.00051","11.14981","0.00066"
"3.30000","0.05324","115.25052","0.00053","11.52505","0.00068"
"3.40000","0.05474","118.47201","0.00055","11.84720","0.00070"
"3.50000","0.05651","122.13554","0.00057","12.21355","0.00072"
"3.60000","0.05816","125.57819","0.00058","12.55782","0.00073"
"3.70000","0.05975","128.81268","0.00060","12.88127","0.00075"
"3.80000","0.06149","132.60774","0.00061","13.26077","0.00077"
"3.90000","0.06305","135.78822","0.00063","13.57882","0.00079"
"4.00000","0.06489","139.79669","0.00065","13.97967","0.00081"
"4.10000","0.06655","143.09862","0.00067","14.30986","0.00083"
"4.20000","0.06810","146.27466","0.00068","14.62747","0.00085"
"4.30000","0.06988","150.12526","0.00070","15.01253","0.00086"
"4.40000","0.07136","153.17398","0.00071","15.31740","0.00088"
"4.50000","0.07322","156.92349","0.00073","15.69235","0.00090"
"4.60000","0.07485","160.28905","0.00075","16.02890","0.00092"
"4.70000","0.07646","163.48775","0.00076","16.34877","0.00094"
"4.80000","0.07821","167.29036","0.00078","16.72904","0.00096"
"4.90000","0.07975","170.31943","0.00080","17.03194","0.00097"
"5.00000","0.08158","174.12424","0.00082","17.41242","0.00099"
"5.10000","0.08301","176.92883","0.00083","17.69288","0.00101"
"5.20000","0.08483","180.70714","0.00085","18.07071","0.00103"
"5.30000","0.08652","184.07460","0.00087","18.40746","0.00104"
"5.40000","0.08809","187.24641","0.00088","18.72464","0.00106"
"5.50000","0.08991","190.95682","0.00090","19.09568","0.00108"
"5.60000","0.09133","193.80688","0.00091","19.38069","0.00109"
"5.70000","0.09326","197.89864","0.00093","19.78986","0.00111"
"5.80000","0.09472","200.61748","0.00095","20.06175","0.00113"
"5.90000","0.09649","204.24817","0.00096","20.42482","0.00115"
"6.00000","0.09824","207.81790","0.00098","20.78179","0.00116"
"6.10000","0.09970","210.61526","0.00100","21.06153","0.00118"
"6.20000","0.10161","214.56671","0.00102","21.45667","0.00120"
"6.30000","0.10301","217.21700","0.00103","21.72170","0.00121"
"6.40000","0.10487","221.07460","0.00105","22.10746","0.00123"
"6.50000","0.10636","224.01581","0.00106","22.40158","0.00124"
"6.60000","0.10811","227.39050","0.00108","22.73905","0.00126"
"6.70000","0.10993","231.18872","0.00110","23.11887","0.00128"
"6.80000","0.11138","233.89734","0.00111","23.38973","0.00129"
