Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-0.33666","0.00000","-0.03367","-0.00001"
"0.10000","0.00065","1.54044","0.00001","0.15404","0.00000"
"0.20000","0.00180","5.67447","0.00002","0.56745","0.00001"
"0.30000","0.00696","25.80065","0.00007","2.58007","-0.00001"
"0.40000","0.01031","38.13298","0.00010","3.81330","-0.00002"
"0.50000","0.01385","51.06211","0.00014","5.10621","-0.00001"
"0.60000","0.01722","63.11320","0.00017","6.31132","0.00002"
"0.70000","0.02051","74.66850","0.00021","7.46685","0.00002"
"0.80000","0.02379","85.95729","0.00024","8.59573","0.00000"
"0.90000","0.02704","96.87656","0.00027","9.68766","-0.00001"
"1.00000","0.03049","108.60213","0.00030","10.86021","-0.00002"
"1.10000","0.03373","119.14107","0.00034","11.91411","0.00001"
"1.20000","0.03722","130.45331","0.00037","13.04533","0.00001"
"1.30000","0.04060","140.87236","0.00041","14.08724","0.00001"
"1.40000","0.04385","150.53401","0.00044","15.05340","-0.00001"
"1.50000","0.04719","160.61975","0.00047","16.06198","-0.00001"
"1.60000","0.05049","170.32953","0.00050","17.03295","0.00000"
"1.70000","0.05384","180.24716","0.00054","18.02472","0.00000"
"1.80000","0.05716","190.02422","0.00057","19.00242","0.00001"
"1.90000","0.06060","200.15535","0.00061","20.01554","0.00000"
"2.00000","0.06393","209.86681","0.00064","20.98668","-0.00001"
"2.10000","0.06709","218.84630","0.00067","21.88463","0.00000"
"2.20000","0.07049","228.76080","0.00070","22.87608","0.00001"
"2.30000","0.07379","237.98451","0.00074","23.79845","0.00000"
"2.40000","0.07712","247.26799","0.00077","24.72680","0.00000"
"2.50000","0.08053","256.29611","0.00081","25.62961","0.00000"
"2.60000","0.08386","261.73413","0.00084","26.17341","-0.00001"
"2.70000","0.08721","268.77023","0.00087","26.87702","0.00000"
"2.80000","0.09039","277.20203","0.00090","27.72020","0.00000"
"2.90000","0.09383","286.65421","0.00094","28.66542","0.00001"
"3.00000","0.09722","295.98343","0.00097","29.59834","0.00000"
"3.10000","0.10041","304.51761","0.00100","30.45176","0.00000"
"3.20000","0.10389","314.06149","0.00104","31.40615","0.00000"
"3.30000","0.10721","322.88528","0.00107","32.28853","0.00000"
"3.40000","0.11049","331.68375","0.00110","33.16837","0.00000"
"3.50000","0.11379","340.24240","0.00114","34.02424","0.00000"
"3.60000","0.11725","349.37573","0.00117","34.93757","0.00000"
"3.70000","0.12063","358.10849","0.00121","35.81085","0.00000"
"3.80000","0.12383","366.26709","0.00124","36.62671","0.00000"
"3.90000","0.12717","374.92172","0.00127","37.49217","0.00000"
"4.00000","0.13048","383.37683","0.00130","38.33768","0.00000"
"4.10000","0.13377","391.57220","0.00134","39.15722","0.00000"
"4.20000","0.13700","399.71600","0.00137","39.97160","0.00000"
"4.30000","0.14067","409.25565","0.00141","40.92556","-0.00001"
"4.40000","0.14393","417.28442","0.00144","41.72844","0.00000"
"4.50000","0.14708","424.83783","0.00147","42.48378","0.00000"
"4.60000","0.15053","433.43079","0.00151","43.34308","0.00000"
"4.70000","0.15372","440.91153","0.00154","44.09115","0.00000"
"4.80000","0.15713","449.40631","0.00157","44.94063","-0.00001"
"4.90000","0.16037","457.14566","0.00160","45.71457","0.00000"
"5.00000","0.16398","466.08719","0.00164","46.60872","0.00000"
"5.10000","0.16730","473.96231","0.00167","47.39623","0.00000"
"5.20000","0.17043","481.01321","0.00170","48.10132","0.00000"
"5.30000","0.17386","489.17169","0.00174","48.91717","0.00000"
"5.40000","0.17718","496.93561","0.00177","49.69356","0.00000"
"5.50000","0.18051","504.64780","0.00181","50.46478","0.00000"
"5.60000","0.18380","512.32452","0.00184","51.23245","0.00000"
"5.70000","0.18725","520.23102","0.00187","52.02310","0.00000"
"5.80000","0.19056","527.93683","0.00191","52.79368","0.00000"
"5.90000","0.19375","534.85687","0.00194","53.48569","0.00000"
"6.00000","0.19713","542.66547","0.00197","54.26655","0.00000"
"6.10000","0.20053","550.46271","0.00201","55.04627","0.00000"
"6.20000","0.20384","557.79871","0.00204","55.77987","0.00001"
"6.30000","0.20706","564.82538","0.00207","56.48254","0.00000"
"6.40000","0.21054","572.76117","0.00211","57.27612","0.00000"
"6.50000","0.21380","579.77271","0.00214","57.97727","0.00000"
"6.60000","0.21705","586.92737","0.00217","58.69274","-0.00001"
"6.70000","0.22055","594.63214","0.00221","59.46321","0.00001"
"6.80000","0.22400","602.33014","0.00224","60.23301","0.00000"
"6.90000","0.22714","608.79395","0.00227","60.87939","0.00000"
"7.00000","0.23049","616.05975","0.00230","61.60598","0.00000"
"7.10000","0.23384","623.28979","0.00234","62.32898","-0.00001"
"7.20000","0.23714","630.21338","0.00237","63.02134","0.00000"
"7.30000","0.24044","637.15356","0.00240","63.71535","0.00000"
"7.40000","0.24388","644.61676","0.00244","64.46168","0.00001"
"7.50000","0.24735","652.00714","0.00247","65.20071","0.00000"
"7.60000","0.25044","658.16229","0.00250","65.81623","0.00000"
"7.70000","0.25382","665.20453","0.00254","66.52045","0.00000"
"7.80000","0.25711","671.89618","0.00257","67.18962","0.00000"
"7.90000","0.26045","678.76337","0.00260","67.87634","0.00000"
"8.00000","0.26380","685.84827","0.00264","68.58482","0.00000"
"8.10000","0.26719","692.63403","0.00267","69.26340","0.00000"
"8.20000","0.27061","699.66327","0.00271","69.96632","0.00000"
"8.30000","0.27375","705.71478","0.00274","70.57148","0.00000"
"8.40000","0.27714","712.63336","0.00277","71.26334","0.00000"
"8.50000","0.28049","719.48492","0.00280","71.94849","0.00000"
"8.60000","0.28380","725.99750","0.00284","72.59975","0.00000"
"8.70000","0.28717","732.74237","0.00287","73.27424","0.00000"
"8.80000","0.29057","739.41534","0.00291","73.94154","0.00000"
"8.90000","0.29390","746.03265","0.00294","74.60326","0.00000"
"9.00000","0.29709","751.99036","0.00297","75.19904","0.00000"
"9.10000","0.30058","759.10779","0.00301","75.91078","0.00000"
"9.20000","0.30387","765.30737","0.00304","76.53074","0.00000"
"9.30000","0.30718","771.57190","0.00307","77.15719","0.00000"
"9.40000","0.31047","777.83978","0.00310","77.78398","0.00000"
"9.50000","0.31386","784.30798","0.00314","78.43080","0.00000"
"9.60000","0.31713","790.29266","0.00317","79.02927","0.00000"
"9.70000","0.32043","796.58630","0.00320","79.65863","0.00000"
"9.80000","0.32392","803.30652","0.00324","80.33065","0.00000"
"9.90000","0.32722","809.50104","0.00327","80.95010","0.00000"
"10.00000","0.33045","815.35510","0.00330","81.53551","0.00000"
"10.10000","0.33380","821.53918","0.00334","82.15392","0.00000"
"10.20000","0.33715","827.64624","0.00337","82.76463","0.00000"
"10.30000","0.34041","833.53558","0.00340","83.35356","0.00000"
"10.40000","0.34378","839.75775","0.00344","83.97578","0.00000"
"10.50000","0.34726","846.05261","0.00347","84.60526","0.00001"
"10.60000","0.35064","852.44489","0.00351","85.24449","0.00000"
"10.70000","0.35383","857.79913","0.00354","85.77991","0.00000"
"10.80000","0.35715","863.73584","0.00357","86.37358","0.00000"
"10.90000","0.36061","869.82751","0.00361","86.98275","0.00000"
"11.00000","0.36373","874.98071","0.00364","87.49807","0.00000"
"11.10000","0.36716","881.29443","0.00367","88.12944","0.00000"
