Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","873.29840","0.00000","87.32984","0.00026"
"0.10000","0.00058","877.50293","0.00001","87.75029","0.00028"
"0.20000","0.00219","890.73920","0.00002","89.07392","0.00027"
"0.30000","0.00734","934.82739","0.00007","93.48274","0.00026"
"0.40000","0.01078","963.28601","0.00011","96.32860","0.00029"
"0.50000","0.01421","991.11877","0.00014","99.11188","0.00025"
"0.60000","0.01738","1016.33173","0.00017","101.63317","0.00028"
"0.70000","0.02086","1043.71228","0.00021","104.37123","0.00027"
"0.80000","0.02421","1069.32422","0.00024","106.93242","0.00026"
"0.90000","0.02750","1093.99280","0.00028","109.39928","0.00029"
"1.00000","0.03082","1118.60217","0.00031","111.86021","0.00025"
"1.10000","0.03412","1142.53247","0.00034","114.25325","0.00029"
"1.20000","0.03742","1165.95459","0.00037","116.59546","0.00026"
"1.30000","0.04072","1188.97668","0.00041","118.89767","0.00027"
"1.40000","0.04425","1213.51892","0.00044","121.35189","0.00028"
"1.50000","0.04756","1235.46948","0.00048","123.54695","0.00025"
"1.60000","0.05077","1255.98145","0.00051","125.59814","0.00029"
"1.70000","0.05421","1277.87939","0.00054","127.78794","0.00026"
"1.80000","0.05751","1297.93457","0.00058","129.79346","0.00027"
"1.90000","0.06078","1317.49951","0.00061","131.74995","0.00028"
"2.00000","0.06413","1337.65271","0.00064","133.76527","0.00025"
"2.10000","0.06768","1359.09485","0.00068","135.90948","0.00029"
"2.20000","0.07094","1377.59460","0.00071","137.75946","0.00026"
"2.30000","0.07411","1395.75928","0.00074","139.57593","0.00028"
"2.40000","0.07750","1415.17908","0.00078","141.51791","0.00027"
"2.50000","0.08081","1433.81702","0.00081","143.38170","0.00026"
"2.60000","0.08407","1451.64807","0.00084","145.16481","0.00029"
"2.70000","0.08743","1470.29736","0.00087","147.02974","0.00025"
"2.80000","0.09095","1489.69385","0.00091","148.96939","0.00028"
"2.90000","0.09419","1506.54089","0.00094","150.65408","0.00027"
"3.00000","0.09736","1522.72302","0.00097","152.27231","0.00026"
"3.10000","0.10086","1541.28040","0.00101","154.12804","0.00028"
"3.20000","0.10414","1557.55444","0.00104","155.75545","0.00025"
"3.30000","0.10748","1573.90942","0.00107","157.39095","0.00029"
"3.40000","0.11079","1589.97742","0.00111","158.99774","0.00026"
"3.50000","0.11423","1606.64453","0.00114","160.66446","0.00027"
"3.60000","0.11752","1621.74963","0.00118","162.17496","0.00028"
"3.70000","0.12072","1636.53125","0.00121","163.65312","0.00025"
"3.80000","0.12431","1654.32471","0.00124","165.43246","0.00029"
"3.90000","0.12760","1669.38159","0.00128","166.93816","0.00026"
"4.00000","0.13081","1683.98438","0.00131","168.39844","0.00027"
"4.10000","0.13417","1700.22937","0.00134","170.02293","0.00027"
"4.20000","0.13747","1715.70093","0.00137","171.57010","0.00025"
"4.30000","0.14079","1731.79614","0.00141","173.17961","0.00029"
"4.40000","0.14404","1747.31628","0.00144","174.73163","0.00025"
"4.50000","0.14757","1765.32007","0.00148","176.53201","0.00028"
"4.60000","0.15100","1782.52161","0.00151","178.25217","0.00027"
"4.70000","0.15413","1796.39587","0.00154","179.63959","0.00025"
"4.80000","0.15744","1812.36584","0.00157","181.23659","0.00029"
"4.90000","0.16085","1829.07129","0.00161","182.90714","0.00025"
"5.00000","0.16409","1844.27673","0.00164","184.42767","0.00028"
"5.10000","0.16741","1860.33826","0.00167","186.03383","0.00027"
"5.20000","0.17090","1877.79578","0.00171","187.77957","0.00026"
"5.30000","0.17428","1894.55505","0.00174","189.45551","0.00029"
"5.40000","0.17743","1909.14612","0.00177","190.91461","0.00025"
"5.50000","0.18084","1926.23889","0.00181","192.62389","0.00029"
"5.60000","0.18424","1943.07788","0.00184","194.30779","0.00026"
"5.70000","0.18751","1958.85413","0.00188","195.88541","0.00026"
"5.80000","0.19081","1974.95557","0.00191","197.49556","0.00029"
"5.90000","0.19423","1992.03564","0.00194","199.20357","0.00025"
"6.00000","0.19759","2008.42786","0.00198","200.84279","0.00029"
"6.10000","0.20072","2023.10046","0.00201","202.31004","0.00025"
"6.20000","0.20416","2040.45215","0.00204","204.04521","0.00027"
"6.30000","0.20752","2057.16333","0.00208","205.71634","0.00028"
"6.40000","0.21081","2073.01392","0.00211","207.30139","0.00026"
"6.50000","0.21414","2089.69849","0.00214","208.96985","0.00030"
"6.60000","0.21744","2105.87891","0.00217","210.58789","0.00023"
"6.70000","0.22081","2122.87354","0.00221","212.28735","0.00026"
"6.80000","0.22408","2138.96118","0.00224","213.89612","0.00028"
"6.90000","0.22758","2156.98975","0.00228","215.69897","0.00028"
"7.00000","0.23089","2173.22168","0.00231","217.32217","0.00028"
"7.10000","0.23418","2189.41821","0.00234","218.94182","0.00027"
"7.20000","0.23751","2206.06152","0.00238","220.60616","0.00026"
"7.30000","0.24083","2222.12744","0.00241","222.21274","0.00025"
"7.40000","0.24416","2238.45532","0.00244","223.84554","0.00026"
"7.50000","0.24744","2254.66064","0.00247","225.46606","0.00030"
"7.60000","0.25096","2272.64966","0.00251","227.26497","0.00026"
"7.70000","0.25426","2288.92505","0.00254","228.89250","0.00029"
