Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","1.30609","832.47784","0.01306","83.24779","-0.01935"
"0.10000","1.30627","832.12164","0.01306","83.21217","-0.01935"
"0.20000","1.30632","832.09790","0.01306","83.20979","-0.01934"
"0.30000","1.30749","833.31281","0.01307","83.33128","-0.01934"
"0.40000","1.31069","838.73486","0.01311","83.87349","-0.01935"
"0.50000","1.31247","841.29974","0.01312","84.12997","-0.01936"
"0.60000","1.31416","843.53851","0.01314","84.35385","-0.01935"
"0.70000","1.31566","845.53760","0.01316","84.55376","-0.01935"
"0.80000","1.31753","848.19159","0.01318","84.81916","-0.01935"
"0.90000","1.31918","850.25513","0.01319","85.02551","-0.01935"
"1.00000","1.32080","852.48016","0.01321","85.24802","-0.01936"
"1.10000","1.32258","854.75177","0.01323","85.47517","-0.01936"
"1.20000","1.32400","856.35016","0.01324","85.63502","-0.01936"
"1.30000","1.32594","859.07086","0.01326","85.90709","-0.01935"
"1.40000","1.32739","860.61273","0.01327","86.06127","-0.01935"
"1.50000","1.32912","862.86469","0.01329","86.28647","-0.01935"
"1.60000","1.33086","865.06281","0.01331","86.50628","-0.01935"
"1.70000","1.33242","866.79254","0.01332","86.67925","-0.01936"
"1.80000","1.33437","869.21539","0.01334","86.92154","-0.01935"
"1.90000","1.33564","870.28711","0.01336","87.02871","-0.01935"
"2.00000","1.33757","872.78625","0.01338","87.27863","-0.01935"
"2.10000","1.33905","874.24963","0.01339","87.42496","-0.01935"
"2.20000","1.34080","876.23450","0.01341","87.62345","-0.01935"
"2.30000","1.34255","878.10614","0.01343","87.81062","-0.01935"
"2.40000","1.34400","879.55548","0.01344","87.95555","-0.01935"
"2.50000","1.34597","881.81354","0.01346","88.18135","-0.01935"
"2.60000","1.34735","882.98431","0.01347","88.29843","-0.01935"
"2.70000","1.34927","885.12579","0.01349","88.51258","-0.01935"
"2.80000","1.35075","886.42712","0.01351","88.64272","-0.01935"
"2.90000","1.35242","888.04523","0.01352","88.80452","-0.01935"
"3.00000","1.35421","890.01794","0.01354","89.00179","-0.01936"
"3.10000","1.35568","891.21155","0.01356","89.12115","-0.01936"
"3.20000","1.35768","893.33655","0.01358","89.33366","-0.01935"
"3.30000","1.35898","894.23724","0.01359","89.42372","-0.01935"
"3.40000","1.36085","896.32159","0.01361","89.63216","-0.01935"
"3.50000","1.36245","897.64923","0.01362","89.76492","-0.01936"
"3.60000","1.36406","898.95923","0.01364","89.89592","-0.01936"
"3.70000","1.36593","900.92523","0.01366","90.09252","-0.01936"
"3.80000","1.36733","901.86151","0.01367","90.18615","-0.01935"
"3.90000","1.36924","903.69202","0.01369","90.36920","-0.01935"
"4.00000","1.37072","904.64948","0.01371","90.46495","-0.01935"
"4.10000","1.37250","906.42731","0.01372","90.64273","-0.01936"
"4.20000","1.37414","907.70209","0.01374","90.77021","-0.01936"
"4.30000","1.37574","908.99945","0.01376","90.89995","-0.01935"
"4.40000","1.37763","910.69470","0.01378","91.06947","-0.01936"
"4.50000","1.37909","911.57471","0.01379","91.15747","-0.01936"
"4.60000","1.38090","913.27124","0.01381","91.32713","-0.01936"
"4.70000","1.38244","914.20691","0.01382","91.42069","-0.01936"
"4.80000","1.38408","915.52216","0.01384","91.55222","-0.01936"
"4.90000","1.38586","916.99231","0.01386","91.69923","-0.01936"
"5.00000","1.38747","918.08020","0.01387","91.80802","-0.01936"
"5.10000","1.38926","919.46960","0.01389","91.94696","-0.01936"
"5.20000","1.39073","920.34351","0.01391","92.03435","-0.01936"
"5.30000","1.39254","921.87683","0.01393","92.18768","-0.01936"
"5.40000","1.39416","922.84039","0.01394","92.28404","-0.01936"
"5.50000","1.39571","923.78070","0.01396","92.37807","-0.01936"
"5.60000","1.39748","925.21991","0.01397","92.52199","-0.01936"
"5.70000","1.39910","926.37048","0.01399","92.63705","-0.01936"
"5.80000","1.40091","927.68359","0.01401","92.76836","-0.01936"
"5.90000","1.40244","928.46265","0.01402","92.84627","-0.01936"
"6.00000","1.40409","929.57086","0.01404","92.95708","-0.01936"
