Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-43.54091","0.00000","-4.35409","-0.00019"
"0.10000","0.00086","-37.27147","0.00001","-3.72715","-0.00023"
"0.20000","0.00222","-25.21695","0.00002","-2.52169","-0.00021"
"0.30000","0.00701","18.37891","0.00007","1.83789","-0.00021"
"0.40000","0.01057","49.93228","0.00011","4.99323","-0.00022"
"0.50000","0.01391","78.96294","0.00014","7.89629","-0.00020"
"0.60000","0.01742","109.70219","0.00017","10.97022","-0.00022"
"0.70000","0.02072","138.17221","0.00021","13.81722","-0.00019"
"0.80000","0.02401","166.49030","0.00024","16.64903","-0.00023"
"0.90000","0.02736","195.08266","0.00027","19.50827","-0.00021"
"1.00000","0.03067","223.31563","0.00031","22.33156","-0.00021"
"1.10000","0.03395","251.21432","0.00034","25.12143","-0.00022"
"1.20000","0.03729","279.58679","0.00037","27.95868","-0.00021"
"1.30000","0.04080","309.39523","0.00041","30.93952","-0.00023"
"1.40000","0.04415","338.03320","0.00044","33.80332","-0.00019"
"1.50000","0.04738","365.05997","0.00047","36.50600","-0.00022"
"1.60000","0.05066","392.77859","0.00051","39.27786","-0.00021"
"1.70000","0.05416","421.99298","0.00054","42.19930","-0.00019"
"1.80000","0.05729","447.55731","0.00057","44.75573","-0.00024"
"1.90000","0.06072","476.15314","0.00061","47.61531","-0.00019"
"2.00000","0.06412","504.03635","0.00064","50.40363","-0.00024"
"2.10000","0.06747","531.59235","0.00067","53.15923","-0.00020"
"2.20000","0.07058","556.65411","0.00071","55.66541","-0.00020"
"2.30000","0.07407","585.14948","0.00074","58.51495","-0.00023"
"2.40000","0.07735","611.51483","0.00077","61.15148","-0.00020"
"2.50000","0.08061","637.86029","0.00081","63.78603","-0.00023"
"2.60000","0.08400","665.35785","0.00084","66.53578","-0.00020"
"2.70000","0.08741","692.95105","0.00087","69.29510","-0.00022"
"2.80000","0.09078","720.10901","0.00091","72.01090","-0.00022"
"2.90000","0.09386","744.53827","0.00094","74.45383","-0.00020"
"3.00000","0.09746","773.80676","0.00097","77.38068","-0.00023"
"3.10000","0.10076","799.75409","0.00101","79.97541","-0.00019"
"3.20000","0.10401","825.25024","0.00104","82.52502","-0.00023"
"3.30000","0.10742","852.39557","0.00107","85.23956","-0.00020"
"3.40000","0.11068","877.91040","0.00111","87.79104","-0.00022"
"3.50000","0.11420","905.94189","0.00114","90.59419","-0.00022"
"3.60000","0.11722","929.13013","0.00117","92.91301","-0.00020"
"3.70000","0.12083","957.98737","0.00121","95.79874","-0.00022"
"3.80000","0.12410","983.35706","0.00124","98.33571","-0.00019"
"3.90000","0.12735","1008.62665","0.00127","100.86266","-0.00023"
"4.00000","0.13065","1034.20679","0.00131","103.42068","-0.00020"
"4.10000","0.13403","1060.47107","0.00134","106.04710","-0.00023"
"4.20000","0.13737","1086.61011","0.00137","108.66101","-0.00022"
"4.30000","0.14058","1111.22974","0.00141","111.12297","-0.00021"
"4.40000","0.14414","1138.91003","0.00144","113.89101","-0.00022"
"4.50000","0.14747","1164.40356","0.00147","116.44035","-0.00019"
"4.60000","0.15067","1188.59363","0.00151","118.85936","-0.00023"
"4.70000","0.15398","1214.06787","0.00154","121.40678","-0.00021"
"4.80000","0.15736","1239.96692","0.00157","123.99669","-0.00022"
"4.90000","0.16070","1265.42371","0.00161","126.54237","-0.00022"
"5.00000","0.16394","1290.21338","0.00164","129.02133","-0.00021"
"5.10000","0.16751","1318.08337","0.00168","131.80833","-0.00023"
"5.20000","0.17081","1343.33118","0.00171","134.33311","-0.00020"
"5.30000","0.17406","1367.79187","0.00174","136.77919","-0.00022"
"5.40000","0.17734","1392.99988","0.00177","139.29999","-0.00021"
"5.50000","0.18077","1419.44824","0.00181","141.94482","-0.00022"
"5.60000","0.18401","1444.20715","0.00184","144.42072","-0.00022"
"5.70000","0.18736","1470.26953","0.00187","147.02695","-0.00020"
"5.80000","0.19070","1496.26355","0.00191","149.62636","-0.00022"
"5.90000","0.19412","1523.18213","0.00194","152.31821","-0.00020"
"6.00000","0.19729","1547.79309","0.00197","154.77931","-0.00023"
"6.10000","0.20068","1574.72791","0.00201","157.47279","-0.00021"
"6.20000","0.20408","1601.84375","0.00204","160.18437","-0.00022"
"6.30000","0.20735","1627.69836","0.00207","162.76984","-0.00022"
"6.40000","0.21070","1654.55103","0.00211","165.45511","-0.00020"
"6.50000","0.21401","1680.96521","0.00214","168.09653","-0.00023"
"6.60000","0.21733","1707.33167","0.00217","170.73317","-0.00020"
"6.70000","0.22064","1733.73889","0.00221","173.37389","-0.00023"
"6.80000","0.22413","1761.99597","0.00224","176.19960","-0.00021"
"6.90000","0.22748","1789.02014","0.00227","178.90201","-0.00021"
"7.00000","0.23072","1814.59119","0.00231","181.45912","-0.00022"
"7.10000","0.23413","1842.23889","0.00234","184.22389","-0.00020"
"7.20000","0.23733","1867.20508","0.00237","186.72050","-0.00023"
"7.30000","0.24076","1894.68713","0.00241","189.46872","-0.00020"
"7.40000","0.24393","1919.40161","0.00244","191.94016","-0.00023"
"7.50000","0.24747","1948.38647","0.00247","194.83865","-0.00021"
"7.60000","0.25075","1974.37329","0.00251","197.43733","-0.00021"
"7.70000","0.25401","2000.09705","0.00254","200.00970","-0.00023"
"7.80000","0.25741","2027.44775","0.00257","202.74478","-0.00020"
"7.90000","0.26060","2052.63599","0.00261","205.26360","-0.00023"
"8.00000","0.26398","2079.79932","0.00264","207.97993","-0.00020"
"8.10000","0.26732","2106.72632","0.00267","210.67264","-0.00022"
"8.20000","0.27078","2134.73096","0.00271","213.47310","-0.00021"
"8.30000","0.27408","2160.98096","0.00274","216.09810","-0.00020"
"8.40000","0.27729","2186.38208","0.00277","218.63821","-0.00023"
"8.50000","0.28072","2214.21460","0.00281","221.42146","-0.00020"
"8.60000","0.28408","2240.81689","0.00284","224.08170","-0.00023"
"8.70000","0.28735","2266.81152","0.00287","226.68115","-0.00021"
"8.80000","0.29067","2293.35327","0.00291","229.33533","-0.00022"
"8.90000","0.29422","2322.39526","0.00294","232.23953","-0.00022"
"9.00000","0.29737","2346.78003","0.00297","234.67801","-0.00021"
"9.10000","0.30065","2373.12231","0.00301","237.31223","-0.00023"
"9.20000","0.30406","2400.82764","0.00304","240.08276","-0.00020"
"9.30000","0.30739","2427.45093","0.00307","242.74509","-0.00023"
"9.40000","0.31065","2453.36548","0.00311","245.33655","-0.00020"
"9.50000","0.31403","2480.68042","0.00314","248.06804","-0.00021"
"9.60000","0.31741","2507.73047","0.00317","250.77304","-0.00022"
"9.70000","0.32069","2533.73120","0.00321","253.37312","-0.00021"
