Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-0.40452","0.00000","-0.04045","0.00000"
"0.10000","0.00097","4.56329","0.00001","0.45633","0.00000"
"0.20000","0.00243","13.55934","0.00002","1.35593","0.00001"
"0.30000","0.00726","40.91833","0.00007","4.09183","0.00001"
"0.40000","0.01097","54.16204","0.00011","5.41620","0.00001"
"0.50000","0.01440","64.60490","0.00014","6.46049","0.00001"
"0.60000","0.01744","76.32552","0.00017","7.63255","-0.00001"
"0.70000","0.02107","92.00838","0.00021","9.20084","-0.00002"
"0.80000","0.02430","106.53151","0.00024","10.65315","0.00000"
"0.90000","0.02758","122.46962","0.00028","12.24696","0.00000"
"1.00000","0.03090","137.94681","0.00031","13.79468","0.00002"
"1.10000","0.03426","153.41362","0.00034","15.34136","-0.00001"
"1.20000","0.03769","169.24272","0.00038","16.92427","-0.00001"
"1.30000","0.04080","183.50533","0.00041","18.35053","-0.00001"
"1.40000","0.04429","199.92981","0.00044","19.99298","0.00000"
"1.50000","0.04775","215.81525","0.00048","21.58152","0.00001"
"1.60000","0.05093","230.17519","0.00051","23.01752","0.00000"
"1.70000","0.05422","245.18179","0.00054","24.51818","0.00000"
"1.80000","0.05760","260.32700","0.00058","26.03270","0.00000"
"1.90000","0.06094","275.24820","0.00061","27.52482","0.00000"
"2.00000","0.06420","289.69955","0.00064","28.96996","0.00000"
"2.10000","0.06776","305.63974","0.00068","30.56397","0.00001"
"2.20000","0.07107","320.13531","0.00071","32.01353","-0.00001"
"2.30000","0.07432","334.13306","0.00074","33.41331","0.00001"
"2.40000","0.07756","348.24518","0.00078","34.82452","-0.00001"
"2.50000","0.08098","363.02103","0.00081","36.30210","0.00000"
"2.60000","0.08425","376.94772","0.00084","37.69477","0.00001"
"2.70000","0.08756","391.24167","0.00088","39.12417","0.00000"
"2.80000","0.09100","405.81827","0.00091","40.58183","0.00000"
"2.90000","0.09440","420.18228","0.00094","42.01823","0.00000"
"3.00000","0.09757","433.13434","0.00098","43.31343","0.00000"
"3.10000","0.10095","447.27325","0.00101","44.72733","0.00000"
"3.20000","0.10425","460.91080","0.00104","46.09108","0.00000"
"3.30000","0.10759","474.41446","0.00108","47.44144","0.00000"
"3.40000","0.11098","488.44250","0.00111","48.84425","-0.00001"
"3.50000","0.11427","501.38724","0.00114","50.13873","0.00000"
