Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-0.03554","0.00000","-0.00355","-0.00001"
"0.10000","0.00057","1.48744","0.00001","0.14874","-0.00001"
"0.20000","0.00276","9.36148","0.00003","0.93615","0.00001"
"0.30000","0.00732","26.15339","0.00007","2.61534","0.00000"
"0.40000","0.01075","38.61848","0.00011","3.86185","0.00001"
"0.50000","0.01409","50.52780","0.00014","5.05278","-0.00001"
"0.60000","0.01747","62.44494","0.00017","6.24449","0.00000"
"0.70000","0.02092","74.66000","0.00021","7.46600","0.00000"
"0.80000","0.02426","85.88647","0.00024","8.58865","0.00000"
"0.90000","0.02747","96.73032","0.00027","9.67303","0.00001"
"1.00000","0.03084","107.93729","0.00031","10.79373","-0.00002"
"1.10000","0.03419","118.56963","0.00034","11.85696","-0.00001"
"1.20000","0.03740","128.91452","0.00037","12.89145","0.00000"
"1.30000","0.04084","139.59030","0.00041","13.95903","0.00001"
"1.40000","0.04430","150.36061","0.00044","15.03606","0.00002"
"1.50000","0.04761","160.51492","0.00048","16.05149","-0.00001"
"1.60000","0.05083","170.09079","0.00051","17.00908","-0.00001"
"1.70000","0.05415","180.04857","0.00054","18.00486","-0.00001"
"1.80000","0.05759","190.07808","0.00058","19.00781","0.00002"
"1.90000","0.06082","199.46851","0.00061","19.94685","0.00000"
"2.00000","0.06420","209.39966","0.00064","20.93997","0.00000"
"2.10000","0.06756","219.02763","0.00068","21.90276","-0.00001"
"2.20000","0.07087","228.38882","0.00071","22.83888","-0.00002"
"2.30000","0.07404","237.33240","0.00074","23.73324","0.00001"
"2.40000","0.07757","247.25056","0.00078","24.72506","0.00000"
"2.50000","0.08088","256.44437","0.00081","25.64444","0.00001"
"2.60000","0.08412","265.41672","0.00084","26.54167","-0.00001"
"2.70000","0.08754","274.70343","0.00088","27.47034","0.00001"
"2.80000","0.09081","283.35544","0.00091","28.33554","-0.00002"
"2.90000","0.09420","292.52393","0.00094","29.25239","0.00002"
"3.00000","0.09736","300.90326","0.00097","30.09033","-0.00001"
"3.10000","0.10098","310.74448","0.00101","31.07445","0.00000"
"3.20000","0.10435","319.44293","0.00104","31.94429","0.00000"
"3.30000","0.10747","327.76382","0.00107","32.77638","-0.00001"
