Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-0.16278","0.00000","-0.01628","0.00000"
"0.10000","0.00068","2.80994","0.00001","0.28099","0.00000"
"0.20000","0.00193","9.87416","0.00002","0.98742","-0.00001"
"0.30000","0.00680","39.89589","0.00007","3.98959","-0.00003"
"0.40000","0.01053","61.23170","0.00011","6.12317","0.00000"
"0.50000","0.01387","79.33997","0.00014","7.93400","0.00004"
"0.60000","0.01721","96.50385","0.00017","9.65038","-0.00001"
"0.70000","0.02050","112.75921","0.00020","11.27592","-0.00002"
"0.80000","0.02396","129.59740","0.00024","12.95974","-0.00005"
"0.90000","0.02718","144.66353","0.00027","14.46635","0.00001"
"1.00000","0.03068","160.59193","0.00031","16.05919","0.00003"
"1.10000","0.03403","175.34184","0.00034","17.53418","0.00002"
"1.20000","0.03722","188.64420","0.00037","18.86442","-0.00001"
"1.30000","0.04062","202.17874","0.00041","20.21787","-0.00003"
"1.40000","0.04384","214.17931","0.00044","21.41793","0.00001"
"1.50000","0.04728","227.04170","0.00047","22.70417","0.00000"
"1.60000","0.05048","239.17293","0.00050","23.91729","0.00003"
"1.70000","0.05399","254.09334","0.00054","25.40933","-0.00001"
"1.80000","0.05729","267.71988","0.00057","26.77199","-0.00001"
"1.90000","0.06053","281.07275","0.00061","28.10728","0.00000"
"2.00000","0.06393","295.18210","0.00064","29.51821","-0.00001"
"2.10000","0.06715","308.10141","0.00067","30.81014","0.00002"
"2.20000","0.07053","322.03082","0.00071","32.20308","-0.00001"
"2.30000","0.07385","335.56268","0.00074","33.55627","0.00000"
"2.40000","0.07733","349.88889","0.00077","34.98889","-0.00001"
"2.50000","0.08059","362.80243","0.00081","36.28024","0.00000"
"2.60000","0.08382","375.49225","0.00084","37.54922","0.00001"
"2.70000","0.08727","389.37296","0.00087","38.93729","0.00000"
"2.80000","0.09062","402.50830","0.00091","40.25083","0.00000"
"2.90000","0.09389","415.19394","0.00094","41.51939","-0.00001"
"3.00000","0.09723","428.07468","0.00097","42.80747","0.00000"
"3.10000","0.10072","441.74789","0.00101","44.17479","0.00000"
"3.20000","0.10392","453.53519","0.00104","45.35352","0.00000"
"3.30000","0.10719","465.81857","0.00107","46.58186","0.00001"
"3.40000","0.11060","478.97775","0.00111","47.89777","0.00000"
"3.50000","0.11397","491.48425","0.00114","49.14843","0.00000"
"3.60000","0.11718","502.99246","0.00117","50.29925","0.00000"
"3.70000","0.12054","515.54053","0.00121","51.55405","0.00000"
"3.80000","0.12394","527.86169","0.00124","52.78617","0.00000"
"3.90000","0.12717","539.42633","0.00127","53.94263","0.00000"
"4.00000","0.13043","551.19568","0.00130","55.11957","-0.00001"
"4.10000","0.13401","564.39398","0.00134","56.43940","0.00001"
"4.20000","0.13730","575.94537","0.00137","57.59454","0.00000"
"4.30000","0.14048","586.83240","0.00140","58.68324","-0.00001"
"4.40000","0.14389","598.99036","0.00144","59.89904","0.00000"
"4.50000","0.14721","610.35815","0.00147","61.03582","-0.00001"
"4.60000","0.15052","621.44421","0.00151","62.14442","0.00001"
"4.70000","0.15390","633.35596","0.00154","63.33559","0.00000"
"4.80000","0.15736","645.17188","0.00157","64.51719","0.00000"
"4.90000","0.16079","656.84094","0.00161","65.68410","0.00000"
"5.00000","0.16383","666.19489","0.00164","66.61949","-0.00001"
"5.10000","0.16730","678.05865","0.00167","67.80586","0.00001"
"5.20000","0.17050","688.33313","0.00171","68.83331","0.00000"
"5.30000","0.17387","699.27075","0.00174","69.92708","0.00000"
"5.40000","0.17716","709.89929","0.00177","70.98993","0.00000"
"5.50000","0.18064","721.57697","0.00181","72.15770","0.00000"
"5.60000","0.18406","732.51923","0.00184","73.25192","0.00000"
"5.70000","0.18711","741.51654","0.00187","74.15166","0.00000"
"5.80000","0.19051","752.48486","0.00191","75.24849","0.00000"
"5.90000","0.19396","763.23883","0.00194","76.32388","0.00000"
"6.00000","0.19718","772.95764","0.00197","77.29576","0.00000"
"6.10000","0.20050","783.25647","0.00201","78.32565","0.00000"
"6.20000","0.20391","793.53180","0.00204","79.35318","0.00000"
"6.30000","0.20732","803.99896","0.00207","80.39989","0.00000"
"6.40000","0.21047","812.80328","0.00210","81.28033","0.00001"
"6.50000","0.21399","823.74243","0.00214","82.37424","-0.00001"
"6.60000","0.21735","833.61694","0.00217","83.36169","0.00000"
"6.70000","0.22062","842.96893","0.00221","84.29689","0.00000"
"6.80000","0.22385","852.00305","0.00224","85.20030","0.00000"
"6.90000","0.22727","862.11676","0.00227","86.21168","0.00001"
"7.00000","0.23056","871.32642","0.00231","87.13264","0.00000"
"7.10000","0.23380","880.47693","0.00234","88.04769","0.00000"
"7.20000","0.23728","890.56995","0.00237","89.05699","0.00000"
"7.30000","0.24068","900.41620","0.00241","90.04162","0.00000"
"7.40000","0.24391","909.12506","0.00244","90.91251","0.00000"
"7.50000","0.24721","918.02075","0.00247","91.80208","-0.00001"
"7.60000","0.25051","926.92303","0.00251","92.69231","0.00000"
"7.70000","0.25385","935.92444","0.00254","93.59245","0.00000"
"7.80000","0.25719","945.09619","0.00257","94.50962","0.00000"
"7.90000","0.26063","954.50848","0.00261","95.45085","0.00001"
"8.00000","0.26399","963.51672","0.00264","96.35167","0.00000"
"8.10000","0.26719","971.83765","0.00267","97.18376","0.00000"
"8.20000","0.27055","980.65668","0.00271","98.06567","0.00000"
"8.30000","0.27393","989.51050","0.00274","98.95105","0.00000"
"8.40000","0.27721","997.85046","0.00277","99.78505","0.00000"
"8.50000","0.28059","1006.71381","0.00281","100.67138","0.00000"
"8.60000","0.28402","1015.60767","0.00284","101.56077","0.00000"
"8.70000","0.28735","1024.02917","0.00287","102.40292","0.00000"
"8.80000","0.29050","1031.26880","0.00291","103.12688","0.00000"
"8.90000","0.29389","1039.88086","0.00294","103.98808","0.00000"
"9.00000","0.29724","1047.89148","0.00297","104.78915","0.00000"
"9.10000","0.30052","1055.72974","0.00301","105.57298","0.00000"
"9.20000","0.30391","1064.19312","0.00304","106.41931","0.00000"
"9.30000","0.30728","1072.15393","0.00307","107.21539","0.00000"
"9.40000","0.31058","1080.01013","0.00311","108.00101","0.00001"
"9.50000","0.31380","1087.34924","0.00314","108.73492","0.00000"
"9.60000","0.31724","1095.79883","0.00317","109.57988","0.00000"
"9.70000","0.32061","1103.55249","0.00321","110.35525","0.00001"
"9.80000","0.32383","1110.73901","0.00324","111.07390","-0.00001"
"9.90000","0.32728","1118.96606","0.00327","111.89661","0.00000"
"10.00000","0.33060","1126.10352","0.00331","112.61035","0.00000"
"10.10000","0.33392","1133.25244","0.00334","113.32524","0.00000"
"10.20000","0.33721","1140.42261","0.00337","114.04226","0.00000"
"10.30000","0.34066","1148.21973","0.00341","114.82198","-0.00001"
"10.40000","0.34403","1155.45325","0.00344","115.54533","0.00000"
"10.50000","0.34718","1161.80945","0.00347","116.18095","0.00000"
"10.60000","0.35055","1169.18701","0.00351","116.91870","0.00000"
"10.70000","0.35389","1176.26086","0.00354","117.62608","0.00000"
"10.80000","0.35719","1182.97205","0.00357","118.29720","0.00000"
"10.90000","0.36046","1189.66199","0.00360","118.96620","0.00001"
"11.00000","0.36404","1197.74536","0.00364","119.77454","0.00000"
"11.10000","0.36734","1204.17834","0.00367","120.41783","0.00000"
"11.20000","0.37047","1209.75183","0.00370","120.97518","0.00000"
"11.30000","0.37390","1217.10278","0.00374","121.71028","0.00000"
"11.40000","0.37717","1223.33313","0.00377","122.33331","0.00000"
"11.50000","0.38053","1229.77612","0.00381","122.97762","0.00000"
"11.60000","0.38381","1235.92810","0.00384","123.59281","0.00000"
"11.70000","0.38736","1243.40833","0.00387","124.34084","0.00000"
"11.80000","0.39070","1249.46326","0.00391","124.94633","0.00000"
"11.90000","0.39385","1254.64294","0.00394","125.46429","0.00000"
"12.00000","0.39727","1261.27197","0.00397","126.12720","0.00000"
"12.10000","0.40056","1267.18884","0.00401","126.71889","-0.00001"
"12.20000","0.40390","1272.92444","0.00404","127.29244","0.00001"
"12.30000","0.40721","1278.92676","0.00407","127.89268","0.00000"
"12.40000","0.41063","1284.99292","0.00411","128.49930","0.00000"
"12.50000","0.41394","1290.53223","0.00414","129.05322","0.00000"
"12.60000","0.41715","1295.59082","0.00417","129.55908","0.00000"
"12.70000","0.42058","1301.51953","0.00421","130.15195","0.00000"
"12.80000","0.42400","1307.50977","0.00424","130.75098","0.00000"
"12.90000","0.42722","1312.17346","0.00427","131.21735","0.00000"
"13.00000","0.43052","1317.53125","0.00431","131.75313","0.00000"
"13.10000","0.43395","1323.31628","0.00434","132.33163","0.00000"
"13.20000","0.43717","1327.75854","0.00437","132.77585","0.00000"
"13.30000","0.44048","1333.11633","0.00440","133.31163","0.00000"
"13.40000","0.44395","1339.05334","0.00444","133.90533","0.00000"
"13.50000","0.44740","1344.75439","0.00447","134.47543","0.00000"
"13.60000","0.45055","1349.08167","0.00451","134.90817","-0.00001"
"13.70000","0.45391","1354.21777","0.00454","135.42178","0.00000"
"13.80000","0.45728","1359.25232","0.00457","135.92523","0.00000"
"13.90000","0.46053","1363.53955","0.00461","136.35396","0.00000"
"14.00000","0.46387","1368.59436","0.00464","136.85944","0.00000"
"14.10000","0.46732","1373.96875","0.00467","137.39688","-0.00001"
"14.20000","0.47076","1379.03809","0.00471","137.90381","0.00000"
"14.30000","0.47384","1382.42505","0.00474","138.24251","0.00000"
"14.40000","0.47723","1387.48108","0.00477","138.74811","0.00000"
"14.50000","0.48051","1391.77698","0.00481","139.17770","0.00000"
"14.60000","0.48389","1396.55334","0.00484","139.65533","0.00000"
"14.70000","0.48723","1401.33740","0.00487","140.13374","0.00000"
"14.80000","0.49057","1406.10034","0.00491","140.61003","-0.00001"
"14.90000","0.49398","1411.06812","0.00494","141.10681","0.00000"
"15.00000","0.49716","1414.90918","0.00497","141.49092","0.00001"
"15.10000","0.50058","1420.03748","0.00501","142.00375","0.00000"
"15.20000","0.50392","1424.74341","0.00504","142.47433","0.00000"
"15.30000","0.50722","1429.10669","0.00507","142.91068","0.00000"
"15.40000","0.51059","1434.09607","0.00511","143.40961","0.00000"
"15.50000","0.51396","1438.98511","0.00514","143.89851","0.00000"
"15.60000","0.51728","1443.52527","0.00517","144.35252","0.00001"
"15.70000","0.52052","1448.11646","0.00521","144.81165","0.00000"
"15.80000","0.52402","1453.50989","0.00524","145.35098","0.00000"
"15.90000","0.52730","1458.19946","0.00527","145.81995","0.00000"
"16.00000","0.53058","1462.73340","0.00531","146.27335","0.00000"
"16.10000","0.53387","1467.43555","0.00534","146.74356","0.00000"
"16.20000","0.53723","1472.63550","0.00537","147.26355","0.00000"
"16.30000","0.54049","1477.18494","0.00540","147.71849","0.00000"
"16.40000","0.54384","1482.37573","0.00544","148.23758","-0.00001"
"16.50000","0.54735","1488.29333","0.00547","148.82933","0.00000"
"16.60000","0.55061","1493.19690","0.00551","149.31969","0.00000"
"16.70000","0.55388","1497.97449","0.00554","149.79745","0.00000"
"16.80000","0.55724","1503.19458","0.00557","150.31946","0.00001"
"16.90000","0.56056","1507.97925","0.00561","150.79793","0.00000"
"17.00000","0.56383","1512.71008","0.00564","151.27101","0.00000"
"17.10000","0.56720","1518.11194","0.00567","151.81119","0.00000"
"17.20000","0.57067","1523.78992","0.00571","152.37900","0.00000"
"17.30000","0.57403","1529.01086","0.00574","152.90109","0.00000"
"17.40000","0.57722","1533.25867","0.00577","153.32587","0.00001"
"17.50000","0.58054","1538.45288","0.00581","153.84529","0.00000"
"17.60000","0.58397","1543.95312","0.00584","154.39531","0.00000"
"17.70000","0.58714","1548.21375","0.00587","154.82138","0.00000"
"17.80000","0.59058","1554.11487","0.00591","155.41148","0.00001"
"17.90000","0.59395","1559.28174","0.00594","155.92818","0.00000"
"18.00000","0.59733","1564.65393","0.00597","156.46539","0.00001"
"18.10000","0.60045","1568.40845","0.00600","156.84085","0.00000"
"18.20000","0.60397","1574.67053","0.00604","157.46706","0.00000"
"18.30000","0.60730","1579.71191","0.00607","157.97119","0.00000"
"18.40000","0.61049","1583.94446","0.00610","158.39444","0.00000"
"18.50000","0.61389","1589.53503","0.00614","158.95351","0.00000"
"18.60000","0.61724","1594.62708","0.00617","159.46271","0.00000"
"18.70000","0.62060","1599.79614","0.00621","159.97961","0.00000"
"18.80000","0.62374","1603.97546","0.00624","160.39755","0.00000"
"18.90000","0.62733","1610.51160","0.00627","161.05116","0.00000"
"19.00000","0.63065","1615.33020","0.00631","161.53302","0.00000"
"19.10000","0.63386","1619.76477","0.00634","161.97647","0.00000"
"19.20000","0.63728","1625.33704","0.00637","162.53371","0.00000"
"19.30000","0.64053","1629.77820","0.00641","162.97781","0.00000"
"19.40000","0.64400","1635.42847","0.00644","163.54285","0.00000"
"19.50000","0.64710","1639.36169","0.00647","163.93617","0.00000"
"19.60000","0.65069","1645.70117","0.00651","164.57011","0.00000"
"19.70000","0.65401","1650.58374","0.00654","165.05838","0.00000"
"19.80000","0.65720","1654.76282","0.00657","165.47629","0.00000"
"19.90000","0.66049","1659.66956","0.00660","165.96695","0.00000"
"20.00000","0.66386","1664.87378","0.00664","166.48738","0.00000"
"20.10000","0.66724","1669.91589","0.00667","166.99159","0.00000"
"20.20000","0.67044","1674.51953","0.00670","167.45195","0.00000"
"20.30000","0.67398","1680.65112","0.00674","168.06511","0.00000"
"20.40000","0.67734","1685.53857","0.00677","168.55386","0.00000"
"20.50000","0.68051","1689.91699","0.00681","168.99170","0.00000"
"20.60000","0.68387","1695.34424","0.00684","169.53442","0.00000"
"20.70000","0.68727","1700.60291","0.00687","170.06029","0.00000"
"20.80000","0.69054","1705.22034","0.00691","170.52203","0.00000"
"20.90000","0.69386","1710.45886","0.00694","171.04588","0.00000"
"21.00000","0.69737","1716.34290","0.00697","171.63429","0.00000"
"21.10000","0.70064","1721.12134","0.00701","172.11214","0.00000"
"21.20000","0.70390","1725.80542","0.00704","172.58054","0.00000"
"21.30000","0.70720","1731.03870","0.00707","173.10387","0.00000"
"21.40000","0.71067","1736.82288","0.00711","173.68228","-0.00001"
"21.50000","0.71385","1741.11218","0.00714","174.11122","0.00000"
"21.60000","0.71722","1746.57324","0.00717","174.65732","0.00000"
"21.70000","0.72057","1751.77478","0.00721","175.17747","0.00000"
"21.80000","0.72392","1756.93591","0.00724","175.69359","0.00000"
"21.90000","0.72717","1761.77356","0.00727","176.17735","0.00000"
"22.00000","0.73057","1767.25122","0.00731","176.72513","0.00000"
"22.10000","0.73396","1772.84753","0.00734","177.28476","0.00000"
"22.20000","0.73722","1777.54797","0.00737","177.75479","0.00000"
"22.30000","0.74058","1782.67114","0.00741","178.26712","0.00000"
"22.40000","0.74386","1787.37439","0.00744","178.73744","0.00000"
"22.50000","0.74724","1792.71509","0.00747","179.27151","0.00000"
"22.60000","0.75053","1797.65491","0.00751","179.76549","0.00000"
"22.70000","0.75401","1803.29492","0.00754","180.32950","0.00000"
"22.80000","0.75739","1808.59021","0.00757","180.85902","0.00001"
"22.90000","0.76054","1812.71692","0.00761","181.27170","0.00000"
"23.00000","0.76396","1818.20020","0.00764","181.82002","0.00000"
"23.10000","0.76717","1822.45056","0.00767","182.24506","0.00000"
"23.20000","0.77057","1827.88184","0.00771","182.78818","-0.00001"
"23.30000","0.77386","1832.68115","0.00774","183.26811","0.00001"
"23.40000","0.77732","1838.50171","0.00777","183.85017","0.00000"
"23.50000","0.78063","1843.15149","0.00781","184.31516","0.00000"
"23.60000","0.78387","1847.62354","0.00784","184.76236","0.00000"
"23.70000","0.78730","1853.06421","0.00787","185.30643","0.00000"
"23.80000","0.79053","1857.31763","0.00791","185.73177","0.00000"
"23.90000","0.79383","1861.92322","0.00794","186.19232","0.00000"
"24.00000","0.79718","1866.96313","0.00797","186.69632","0.00000"
"24.10000","0.80066","1872.57605","0.00801","187.25760","0.00000"
"24.20000","0.80391","1876.93445","0.00804","187.69345","0.00000"
"24.30000","0.80713","1881.43347","0.00807","188.14334","0.00000"
"24.40000","0.81062","1887.07837","0.00811","188.70784","0.00000"
"24.50000","0.81398","1892.11389","0.00814","189.21140","0.00000"
"24.60000","0.81724","1896.50317","0.00817","189.65031","0.00001"
"24.70000","0.82056","1901.32275","0.00821","190.13228","0.00000"
"24.80000","0.82403","1906.62866","0.00824","190.66287","0.00000"
"24.90000","0.82724","1910.52197","0.00827","191.05220","0.00000"
"25.00000","0.83052","1915.11658","0.00831","191.51166","0.00000"
"25.10000","0.83394","1920.42383","0.00834","192.04239","0.00000"
"25.20000","0.83733","1925.47424","0.00837","192.54742","0.00000"
"25.30000","0.84051","1929.47461","0.00841","192.94746","0.00000"
"25.40000","0.84389","1934.50671","0.00844","193.45067","0.00000"
"25.50000","0.84728","1939.30640","0.00847","193.93063","0.00000"
"25.60000","0.85047","1943.26880","0.00850","194.32687","0.00000"
"25.70000","0.85379","1948.16833","0.00854","194.81683","0.00000"
"25.80000","0.85735","1953.86609","0.00857","195.38661","0.00001"
"25.90000","0.86067","1958.33447","0.00861","195.83345","0.00000"
"26.00000","0.86383","1962.13428","0.00864","196.21342","0.00000"
"26.10000","0.86724","1967.34888","0.00867","196.73489","0.00000"
"26.20000","0.87047","1971.01892","0.00870","197.10190","0.00000"
"26.30000","0.87386","1975.89209","0.00874","197.58920","0.00000"
"26.40000","0.87724","1980.84265","0.00877","198.08426","0.00000"
"26.50000","0.88070","1985.97083","0.00881","198.59708","0.00000"
"26.60000","0.88410","1990.69470","0.00884","199.06947","0.00000"
"26.70000","0.88712","1993.61633","0.00887","199.36163","0.00000"
"26.80000","0.89063","1999.18359","0.00891","199.91837","0.00000"
"26.90000","0.89384","2002.75549","0.00894","200.27554","0.00000"
"27.00000","0.89716","2007.34570","0.00897","200.73457","0.00000"
"27.10000","0.90053","2012.13513","0.00901","201.21352","0.00000"
"27.20000","0.90398","2017.02588","0.00904","201.70259","0.00000"
"27.30000","0.90739","2021.65100","0.00907","202.16510","0.00000"
"27.40000","0.91046","2024.52014","0.00910","202.45201","0.00000"
