Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-2.02794","0.00000","-0.20279","0.00000"
"0.10000","0.00056","0.74379","0.00001","0.07438","0.00000"
"0.20000","0.00279","13.94301","0.00003","1.39430","-0.00001"
"0.30000","0.00747","41.95355","0.00007","4.19535","0.00000"
"0.40000","0.01093","61.48291","0.00011","6.14829","0.00001"
"0.50000","0.01418","79.04956","0.00014","7.90496","-0.00001"
"0.60000","0.01759","97.03208","0.00018","9.70321","0.00001"
"0.70000","0.02088","114.00478","0.00021","11.40048","-0.00001"
"0.80000","0.02433","131.34514","0.00024","13.13451","0.00000"
"0.90000","0.02766","147.61790","0.00028","14.76179","0.00001"
"1.00000","0.03090","162.81555","0.00031","16.28156","0.00000"
"1.10000","0.03428","178.59029","0.00034","17.85903","0.00001"
"1.20000","0.03755","193.37712","0.00038","19.33771","-0.00001"
"1.30000","0.04086","208.02776","0.00041","20.80278","-0.00001"
"1.40000","0.04419","222.61011","0.00044","22.26101","0.00001"
"1.50000","0.04769","237.68253","0.00048","23.76825","0.00000"
"1.60000","0.05094","251.13782","0.00051","25.11378","0.00001"
"1.70000","0.05414","264.19952","0.00054","26.41995","0.00000"
"1.80000","0.05762","278.42255","0.00058","27.84225","-0.00001"
"1.90000","0.06094","291.46234","0.00061","29.14623","0.00000"
"2.00000","0.06428","304.40921","0.00064","30.44092","0.00000"
"2.10000","0.06758","317.17236","0.00068","31.71724","0.00001"
"2.20000","0.07105","330.74759","0.00071","33.07476","0.00000"
"2.30000","0.07429","342.39520","0.00074","34.23952","0.00000"
"2.40000","0.07755","354.23151","0.00078","35.42315","0.00000"
"2.50000","0.08096","366.80002","0.00081","36.68000","0.00000"
"2.60000","0.08434","379.06873","0.00084","37.90687","0.00000"
"2.70000","0.08753","390.07425","0.00088","39.00742","0.00000"
"2.80000","0.09091","402.19040","0.00091","40.21904","0.00000"
"2.90000","0.09432","414.04419","0.00094","41.40442","0.00000"
"3.00000","0.09752","424.99493","0.00098","42.49949","-0.00001"
"3.10000","0.10079","436.16010","0.00101","43.61601","0.00000"
"3.20000","0.10433","448.70685","0.00104","44.87069","0.00000"
"3.30000","0.10767","460.15421","0.00108","46.01542","-0.00001"
"3.40000","0.11087","470.64874","0.00111","47.06487","0.00000"
"3.50000","0.11424","482.14383","0.00114","48.21438","0.00000"
"3.60000","0.11757","492.99588","0.00118","49.29959","0.00000"
"3.70000","0.12089","503.77991","0.00121","50.37799","0.00000"
