Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-0.90628","0.00000","-0.09063","-0.00002"
"0.10000","0.00017","-0.91154","0.00000","-0.09115","-0.00001"
"0.20000","0.00084","0.58186","0.00001","0.05819","-0.00001"
"0.30000","0.00172","1.97165","0.00002","0.19717","-0.00001"
"0.40000","0.00468","7.92356","0.00005","0.79236","0.00004"
"0.50000","0.00649","11.59100","0.00006","1.15910","0.00004"
"0.60000","0.00805","14.49675","0.00008","1.44968","0.00005"
"0.70000","0.00987","18.09274","0.00010","1.80927","0.00009"
"0.80000","0.01171","21.72140","0.00012","2.17214","0.00010"
"0.90000","0.01307","24.30617","0.00013","2.43062","0.00011"
"1.00000","0.01501","28.07422","0.00015","2.80742","0.00014"
"1.10000","0.01638","30.59382","0.00016","3.05938","0.00014"
"1.20000","0.01817","33.96800","0.00018","3.39680","0.00016"
"1.30000","0.01985","37.06654","0.00020","3.70665","0.00019"
"1.40000","0.02146","40.13275","0.00021","4.01328","0.00019"
"1.50000","0.02336","43.89193","0.00023","4.38919","0.00021"
"1.60000","0.02470","46.37157","0.00025","4.63716","0.00023"
"1.70000","0.02669","50.03488","0.00027","5.00349","0.00025"
"1.80000","0.02809","52.59144","0.00028","5.25914","0.00026"
"1.90000","0.02979","55.82095","0.00030","5.58210","0.00027"
"2.00000","0.03149","58.99242","0.00031","5.89924","0.00029"
"2.10000","0.03314","62.13381","0.00033","6.21338","0.00031"
"2.20000","0.03507","65.84241","0.00035","6.58424","0.00033"
"2.30000","0.03641","68.17616","0.00036","6.81762","0.00034"
"2.40000","0.03832","71.78716","0.00038","7.17872","0.00036"
"2.50000","0.03975","74.34821","0.00040","7.43482","0.00037"
"2.60000","0.04148","77.52440","0.00041","7.75244","0.00039"
"2.70000","0.04325","80.74728","0.00043","8.07473","0.00040"
"2.80000","0.04480","83.60768","0.00045","8.36077","0.00042"
"2.90000","0.04667","87.03874","0.00047","8.70387","0.00044"
"3.00000","0.04814","89.59707","0.00048","8.95971","0.00045"
"3.10000","0.04997","92.85788","0.00050","9.28579","0.00047"
"3.20000","0.05152","95.89639","0.00052","9.58964","0.00048"
"3.30000","0.05307","98.46649","0.00053","9.84665","0.00049"
"3.40000","0.05491","101.89364","0.00055","10.18936","0.00051"
"3.50000","0.05651","104.77161","0.00057","10.47716","0.00053"
"3.60000","0.05828","107.88899","0.00058","10.78890","0.00054"
"3.70000","0.05983","110.63669","0.00060","11.06367","0.00056"
"3.80000","0.06152","113.75739","0.00062","11.37574","0.00057"
"3.90000","0.06325","116.73162","0.00063","11.67316","0.00059"
"4.00000","0.06475","119.52139","0.00065","11.95214","0.00060"
"4.10000","0.06654","122.61090","0.00067","12.26109","0.00062"
"4.20000","0.06815","125.43787","0.00068","12.54379","0.00063"
"4.30000","0.06988","128.52208","0.00070","12.85221","0.00065"
"4.40000","0.07163","131.73595","0.00072","13.17359","0.00066"
"4.50000","0.07314","134.40411","0.00073","13.44041","0.00067"
"4.60000","0.07491","137.43987","0.00075","13.74399","0.00069"
"4.70000","0.07637","140.03224","0.00076","14.00322","0.00070"
"4.80000","0.07819","143.32849","0.00078","14.33285","0.00072"
"4.90000","0.07985","146.14185","0.00080","14.61418","0.00073"
"5.00000","0.08152","148.98370","0.00082","14.89837","0.00075"
"5.10000","0.08330","152.18834","0.00083","15.21883","0.00076"
"5.20000","0.08474","154.65251","0.00085","15.46525","0.00078"
"5.30000","0.08665","158.02110","0.00087","15.80211","0.00079"
"5.40000","0.08807","160.41357","0.00088","16.04136","0.00081"
"5.50000","0.08983","163.55077","0.00090","16.35508","0.00082"
"5.60000","0.09160","166.58302","0.00092","16.65830","0.00084"
"5.70000","0.09314","169.19682","0.00093","16.91968","0.00085"
"5.80000","0.09508","172.62451","0.00095","17.26245","0.00087"
"5.90000","0.09638","174.72121","0.00096","17.47212","0.00088"
"6.00000","0.09829","178.15576","0.00098","17.81558","0.00090"
"6.10000","0.09974","180.51512","0.00100","18.05151","0.00091"
"6.20000","0.10152","183.67720","0.00102","18.36772","0.00093"
"6.30000","0.10337","186.88557","0.00103","18.68856","0.00094"
"6.40000","0.10478","189.14655","0.00105","18.91465","0.00096"
"6.50000","0.10675","192.52872","0.00107","19.25287","0.00097"
"6.60000","0.10805","194.73248","0.00108","19.47325","0.00099"
"6.70000","0.10998","198.09857","0.00110","19.80986","0.00100"
"6.80000","0.11150","200.65578","0.00111","20.06558","0.00102"
"6.90000","0.11311","203.26303","0.00113","20.32630","0.00103"
"7.00000","0.11502","206.61424","0.00115","20.66142","0.00105"
"7.10000","0.11646","208.92320","0.00116","20.89232","0.00106"
"7.20000","0.11840","212.33354","0.00118","21.23335","0.00108"
"7.30000","0.11970","214.34982","0.00120","21.43498","0.00109"
"7.40000","0.12153","217.47919","0.00122","21.74792","0.00110"
"7.50000","0.12318","220.19308","0.00123","22.01931","0.00112"
"7.60000","0.12478","222.80060","0.00125","22.28006","0.00113"
"7.70000","0.12664","226.02794","0.00127","22.60279","0.00115"
"7.80000","0.12804","228.17287","0.00128","22.81729","0.00116"
"7.90000","0.13002","231.58046","0.00130","23.15805","0.00118"
"8.00000","0.13145","233.83102","0.00131","23.38310","0.00119"
"8.10000","0.13319","236.78539","0.00133","23.67854","0.00121"
"8.20000","0.13488","239.50066","0.00135","23.95007","0.00122"
"8.30000","0.13640","241.95563","0.00136","24.19556","0.00123"
"8.40000","0.13832","245.14429","0.00138","24.51443","0.00125"
"8.50000","0.13977","247.29356","0.00140","24.72936","0.00126"
"8.60000","0.14163","250.34154","0.00142","25.03415","0.00128"
"8.70000","0.14311","252.54712","0.00143","25.25471","0.00129"
"8.80000","0.14479","255.31500","0.00145","25.53150","0.00130"
"8.90000","0.14659","258.32596","0.00147","25.83260","0.00132"
"9.00000","0.14814","260.64178","0.00148","26.06418","0.00133"
"9.10000","0.14996","263.57520","0.00150","26.35752","0.00135"
"9.20000","0.15146","265.73654","0.00151","26.57365","0.00136"
"9.30000","0.15321","268.63940","0.00153","26.86394","0.00137"
"9.40000","0.15485","271.01700","0.00155","27.10170","0.00139"
"9.50000","0.15646","273.45099","0.00156","27.34510","0.00140"
"9.60000","0.15824","276.11172","0.00158","27.61117","0.00141"
"9.70000","0.15981","278.53268","0.00160","27.85327","0.00143"
"9.80000","0.16161","281.14539","0.00162","28.11454","0.00144"
"9.90000","0.16324","283.55334","0.00163","28.35534","0.00145"
