Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-3.17149","0.00000","-0.31715","0.00001"
"0.10000","0.00077","-0.54904","0.00001","-0.05490","-0.00002"
"0.20000","0.00328","9.14802","0.00003","0.91480","0.00002"
"0.30000","0.00766","25.86384","0.00008","2.58638","-0.00002"
"0.40000","0.01115","38.73518","0.00011","3.87352","0.00001"
"0.50000","0.01441","50.21051","0.00014","5.02105","-0.00002"
"0.60000","0.01778","62.01615","0.00018","6.20162","0.00001"
"0.70000","0.02114","73.67989","0.00021","7.36799","0.00000"
"0.80000","0.02459","85.38551","0.00025","8.53855","0.00000"
"0.90000","0.02785","96.07957","0.00028","9.60796","0.00000"
"1.00000","0.03108","106.62476","0.00031","10.66248","-0.00001"
"1.10000","0.03454","117.90071","0.00035","11.79007","0.00001"
"1.20000","0.03789","128.59927","0.00038","12.85993","-0.00001"
"1.30000","0.04119","138.94344","0.00041","13.89434","0.00001"
"1.40000","0.04447","149.19821","0.00044","14.91982","-0.00001"
"1.50000","0.04796","160.16589","0.00048","16.01659","0.00000"
"1.60000","0.05113","169.73380","0.00051","16.97338","0.00000"
"1.70000","0.05447","179.64236","0.00054","17.96424","-0.00001"
"1.80000","0.05791","189.88396","0.00058","18.98840","0.00001"
"1.90000","0.06127","199.71170","0.00061","19.97117","-0.00001"
"2.00000","0.06441","208.48639","0.00064","20.84864","0.00000"
"2.10000","0.06784","218.32562","0.00068","21.83256","0.00000"
"2.20000","0.07118","227.62807","0.00071","22.76281","0.00000"
"2.30000","0.07445","236.57994","0.00074","23.65799","0.00000"
"2.40000","0.07773","245.69481","0.00078","24.56948","0.00000"
"2.50000","0.08127","255.51254","0.00081","25.55125","0.00000"
"2.60000","0.08460","264.58054","0.00085","26.45805","0.00000"
"2.70000","0.08777","272.89893","0.00088","27.28989","0.00000"
"2.80000","0.09114","281.80133","0.00091","28.18013","0.00000"
"2.90000","0.09449","290.65219","0.00094","29.06522","0.00000"
"3.00000","0.09777","299.13269","0.00098","29.91327","0.00000"
"3.10000","0.10120","308.04550","0.00101","30.80455","0.00000"
"3.20000","0.10464","316.72098","0.00105","31.67210","-0.00001"
"3.30000","0.10806","325.55310","0.00108","32.55531","0.00000"
"3.40000","0.11107","332.46091","0.00111","33.24609","0.00000"
"3.50000","0.11453","341.23087","0.00115","34.12309","0.00000"
"3.60000","0.11782","349.18414","0.00118","34.91842","0.00000"
"3.70000","0.12112","357.14722","0.00121","35.71472","0.00000"
"3.80000","0.12443","365.10031","0.00124","36.51003","0.00000"
"3.90000","0.12790","373.28998","0.00128","37.32900","0.00000"
"4.00000","0.13127","381.10648","0.00131","38.11065","0.00000"
"4.10000","0.13436","387.42624","0.00134","38.74262","0.00000"
