Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-1.78978","0.00000","-0.17898","-0.00002"
"0.10000","0.00030","-1.44570","0.00000","-0.14457","-0.00002"
"0.20000","0.00059","-0.69692","0.00001","-0.06969","-0.00001"
"0.30000","0.00226","2.44434","0.00002","0.24443","0.00000"
"0.40000","0.00500","8.32595","0.00005","0.83259","0.00003"
"0.50000","0.00665","11.61651","0.00007","1.16165","0.00007"
"0.60000","0.00834","15.10566","0.00008","1.51057","0.00007"
"0.70000","0.01020","18.94118","0.00010","1.89412","0.00010"
"0.80000","0.01159","21.59714","0.00012","2.15971","0.00013"
"0.90000","0.01352","25.31236","0.00014","2.53124","0.00013"
"1.00000","0.01493","27.88556","0.00015","2.78856","0.00016"
"1.10000","0.01672","30.65391","0.00017","3.06539","0.00018"
"1.20000","0.01842","31.90037","0.00018","3.19004","0.00017"
"1.30000","0.01999","33.73923","0.00020","3.37392","0.00019"
"1.40000","0.02188","35.91203","0.00022","3.59120","0.00020"
"1.50000","0.02325","37.50821","0.00023","3.75082","0.00020"
"1.60000","0.02515","39.27706","0.00025","3.92771","0.00022"
"1.70000","0.02663","40.98261","0.00027","4.09826","0.00022"
"1.80000","0.02834","41.57401","0.00028","4.15740","0.00023"
"1.90000","0.03010","44.02773","0.00030","4.40277","0.00024"
"2.00000","0.03165","45.82501","0.00032","4.58250","0.00025"
"2.10000","0.03355","48.40267","0.00034","4.84027","0.00026"
"2.20000","0.03497","50.21376","0.00035","5.02138","0.00027"
"2.30000","0.03676","52.54354","0.00037","5.25435","0.00028"
"2.40000","0.03831","54.71134","0.00038","5.47113","0.00029"
"2.50000","0.03996","56.73637","0.00040","5.67364","0.00030"
"2.60000","0.04186","59.33976","0.00042","5.93398","0.00031"
"2.70000","0.04331","61.31231","0.00043","6.13123","0.00032"
"2.80000","0.04518","64.03613","0.00045","6.40361","0.00033"
"2.90000","0.04672","66.29862","0.00047","6.62986","0.00035"
"3.00000","0.04840","68.50542","0.00048","6.85054","0.00036"
"3.10000","0.05007","71.05584","0.00050","7.10558","0.00037"
"3.20000","0.05162","73.24680","0.00052","7.32468","0.00038"
"3.30000","0.05347","75.89346","0.00053","7.58935","0.00039"
"3.40000","0.05499","78.09531","0.00055","7.80953","0.00040"
"3.50000","0.05685","80.87601","0.00057","8.08760","0.00041"
"3.60000","0.05845","83.35498","0.00058","8.33550","0.00043"
"3.70000","0.05999","85.59064","0.00060","8.55906","0.00044"
"3.80000","0.06175","88.43731","0.00062","8.84373","0.00045"
"3.90000","0.06328","90.77396","0.00063","9.07740","0.00046"
"4.00000","0.06513","93.80219","0.00065","9.38022","0.00047"
"4.10000","0.06670","96.34543","0.00067","9.63454","0.00049"
"4.20000","0.06839","98.99339","0.00068","9.89934","0.00050"
"4.30000","0.07014","101.79117","0.00070","10.17912","0.00051"
"4.40000","0.07164","104.07932","0.00072","10.40793","0.00052"
"4.50000","0.07342","106.93848","0.00073","10.69385","0.00053"
"4.60000","0.07490","109.29849","0.00075","10.92985","0.00055"
"4.70000","0.07676","112.28441","0.00077","11.22844","0.00056"
