Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-349.38123","0.00000","-34.93812","-0.00024"
"0.10000","0.00074","-346.60022","0.00001","-34.66002","-0.00023"
"0.20000","0.00191","-340.96396","0.00002","-34.09640","-0.00023"
"0.30000","0.00698","-316.27509","0.00007","-31.62751","-0.00025"
"0.40000","0.01064","-299.40906","0.00011","-29.94091","-0.00022"
"0.50000","0.01387","-284.99432","0.00014","-28.49943","-0.00025"
"0.60000","0.01744","-269.55820","0.00017","-26.95582","-0.00021"
"0.70000","0.02074","-255.73291","0.00021","-25.57329","-0.00024"
"0.80000","0.02393","-242.89929","0.00024","-24.28993","-0.00024"
"0.90000","0.02731","-229.59651","0.00027","-22.95965","-0.00023"
"1.00000","0.03068","-216.71692","0.00031","-21.67169","-0.00025"
"1.10000","0.03398","-204.76088","0.00034","-20.47609","-0.00021"
"1.20000","0.03728","-193.05290","0.00037","-19.30529","-0.00024"
"1.30000","0.04072","-181.21742","0.00041","-18.12174","-0.00023"
"1.40000","0.04402","-170.38231","0.00044","-17.03823","-0.00024"
"1.50000","0.04721","-160.36812","0.00047","-16.03681","-0.00024"
"1.60000","0.05067","-149.47731","0.00051","-14.94773","-0.00023"
"1.70000","0.05410","-138.93188","0.00054","-13.89319","-0.00024"
"1.80000","0.05732","-130.05717","0.00057","-13.00572","-0.00022"
"1.90000","0.06065","-120.54193","0.00061","-12.05419","-0.00024"
"2.00000","0.06404","-111.32705","0.00064","-11.13270","-0.00023"
"2.10000","0.06731","-102.80089","0.00067","-10.28009","-0.00023"
"2.20000","0.07063","-94.30795","0.00071","-9.43080","-0.00024"
"2.30000","0.07407","-85.24696","0.00074","-8.52470","-0.00022"
"2.40000","0.07752","-76.34843","0.00078","-7.63484","-0.00024"
"2.50000","0.08063","-69.38319","0.00081","-6.93832","-0.00023"
"2.60000","0.08401","-61.12804","0.00084","-6.11280","-0.00023"
"2.70000","0.08724","-53.80297","0.00087","-5.38030","-0.00024"
"2.80000","0.09064","-45.70395","0.00091","-4.57039","-0.00022"
"2.90000","0.09398","-38.20817","0.00094","-3.82082","-0.00024"
"3.00000","0.09737","-30.42515","0.00097","-3.04252","-0.00023"
"3.10000","0.10077","-22.82082","0.00101","-2.28208","-0.00023"
"3.20000","0.10395","-16.37778","0.00104","-1.63778","-0.00024"
"3.30000","0.10734","-8.98524","0.00107","-0.89852","-0.00023"
"3.40000","0.11062","-2.70937","0.00111","-0.27094","-0.00024"
"3.50000","0.11397","3.84233","0.00114","0.38423","-0.00023"
"3.60000","0.11733","10.54656","0.00117","1.05466","-0.00023"
"3.70000","0.12077","17.34671","0.00121","1.73467","-0.00024"
"3.80000","0.12409","23.25497","0.00124","2.32550","-0.00023"
"3.90000","0.12727","28.33125","0.00127","2.83312","-0.00024"
"4.00000","0.13079","35.09942","0.00131","3.50994","-0.00022"
"4.10000","0.13398","40.03017","0.00134","4.00302","-0.00024"
"4.20000","0.13737","45.92539","0.00137","4.59254","-0.00023"
"4.30000","0.14066","51.15178","0.00141","5.11518","-0.00023"
"4.40000","0.14402","56.56213","0.00144","5.65621","-0.00024"
"4.50000","0.14730","61.72616","0.00147","6.17262","-0.00022"
"4.60000","0.15060","66.92178","0.00151","6.69218","-0.00024"
"4.70000","0.15411","72.83534","0.00154","7.28353","-0.00023"
"4.80000","0.15734","77.26868","0.00157","7.72687","-0.00023"
"4.90000","0.16065","81.97157","0.00161","8.19716","-0.00024"
"5.00000","0.16400","86.82174","0.00164","8.68217","-0.00022"
"5.10000","0.16734","91.31691","0.00167","9.13169","-0.00024"
"5.20000","0.17061","95.49178","0.00171","9.54918","-0.00023"
"5.30000","0.17394","100.23320","0.00174","10.02332","-0.00023"
"5.40000","0.17742","105.30910","0.00177","10.53091","-0.00024"
"5.50000","0.18079","109.77839","0.00181","10.97784","-0.00022"
"5.60000","0.18402","113.56705","0.00184","11.35671","-0.00024"
"5.70000","0.18730","117.73383","0.00187","11.77338","-0.00023"
"5.80000","0.19077","122.93198","0.00191","12.29320","-0.00024"
"5.90000","0.19389","126.34640","0.00194","12.63464","-0.00024"
"6.00000","0.19733","131.63049","0.00197","13.16305","-0.00023"
"6.10000","0.20076","136.57198","0.00201","13.65720","-0.00024"
"6.20000","0.20412","141.21046","0.00204","14.12105","-0.00023"
"6.30000","0.20725","144.93488","0.00207","14.49349","-0.00023"
"6.40000","0.21071","150.28325","0.00211","15.02833","-0.00023"
"6.50000","0.21399","154.59277","0.00214","15.45928","-0.00023"
