Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","1726.78284","0.00000","172.67828","-0.04187"
"0.10000","0.00057","1730.49463","0.00001","173.04947","-0.04185"
"0.20000","0.00249","1745.77502","0.00002","174.57750","-0.04186"
"0.30000","0.00723","1785.50403","0.00007","178.55040","-0.04185"
"0.40000","0.01097","1816.17444","0.00011","181.61745","-0.04186"
"0.50000","0.01430","1843.05627","0.00014","184.30563","-0.04189"
"0.60000","0.01755","1868.93713","0.00018","186.89371","-0.04187"
"0.70000","0.02090","1895.65625","0.00021","189.56563","-0.04186"
"0.80000","0.02428","1922.12598","0.00024","192.21260","-0.04185"
"0.90000","0.02758","1947.62158","0.00028","194.76216","-0.04184"
"1.00000","0.03090","1972.82642","0.00031","197.28264","-0.04185"
"1.10000","0.03442","1999.69446","0.00034","199.96945","-0.04188"
"1.20000","0.03781","2024.95935","0.00038","202.49594","-0.04185"
"1.30000","0.04088","2047.02185","0.00041","204.70218","-0.04187"
"1.40000","0.04427","2071.66943","0.00044","207.16695","-0.04185"
"1.50000","0.04749","2094.51733","0.00047","209.45174","-0.04186"
"1.60000","0.05089","2118.81885","0.00051","211.88188","-0.04185"
"1.70000","0.05415","2141.62891","0.00054","214.16289","-0.04186"
"1.80000","0.05768","2166.54736","0.00058","216.65474","-0.04185"
"1.90000","0.06107","2189.87549","0.00061","218.98755","-0.04186"
"2.00000","0.06413","2210.11450","0.00064","221.01144","-0.04186"
"2.10000","0.06753","2233.18774","0.00068","223.31877","-0.04185"
"2.20000","0.07094","2255.77026","0.00071","225.57703","-0.04186"
"2.30000","0.07424","2277.22778","0.00074","227.72278","-0.04186"
"2.40000","0.07752","2298.24487","0.00078","229.82449","-0.04186"
"2.50000","0.08101","2320.57373","0.00081","232.05737","-0.04186"
"2.60000","0.08436","2341.47974","0.00084","234.14798","-0.04185"
"2.70000","0.08749","2360.32275","0.00087","236.03227","-0.04186"
"2.80000","0.09099","2381.98926","0.00091","238.19893","-0.04185"
"2.90000","0.09432","2401.42944","0.00094","240.14294","-0.04186"
"3.00000","0.09766","2420.91406","0.00098","242.09140","-0.04186"
"3.10000","0.10090","2439.31641","0.00101","243.93164","-0.04185"
"3.20000","0.10429","2458.59521","0.00104","245.85953","-0.04186"
"3.30000","0.10765","2476.98779","0.00108","247.69878","-0.04186"
"3.40000","0.11081","2493.39575","0.00111","249.33957","-0.04186"
"3.50000","0.11429","2512.30762","0.00114","251.23076","-0.04186"
"3.60000","0.11766","2530.02539","0.00118","253.00253","-0.04186"
"3.70000","0.12095","2546.62524","0.00121","254.66252","-0.04186"
"3.80000","0.12422","2562.85474","0.00124","256.28546","-0.04186"
"3.90000","0.12748","2578.85840","0.00127","257.88583","-0.04186"
"4.00000","0.13092","2596.04395","0.00131","259.60440","-0.04186"
"4.10000","0.13417","2611.47241","0.00134","261.14725","-0.04185"
"4.20000","0.13767","2628.77466","0.00138","262.87747","-0.04186"
"4.30000","0.14101","2644.58667","0.00141","264.45868","-0.04186"
"4.40000","0.14424","2659.41650","0.00144","265.94165","-0.04185"
"4.50000","0.14759","2675.02930","0.00148","267.50293","-0.04187"
"4.60000","0.15090","2690.27588","0.00151","269.02759","-0.04185"
"4.70000","0.15426","2705.91577","0.00154","270.59158","-0.04186"
"4.80000","0.15761","2721.40063","0.00158","272.14008","-0.04186"
"4.90000","0.16104","2737.37134","0.00161","273.73712","-0.04185"
"5.00000","0.16438","2752.78735","0.00164","275.27875","-0.04186"
"5.10000","0.16755","2766.69531","0.00168","276.66953","-0.04185"
"5.20000","0.17092","2782.18530","0.00171","278.21854","-0.04186"
"5.30000","0.17420","2796.78955","0.00174","279.67896","-0.04186"
"5.40000","0.17756","2812.18506","0.00178","281.21851","-0.04186"
"5.50000","0.18093","2827.98193","0.00181","282.79819","-0.04186"
"5.60000","0.18431","2843.49463","0.00184","284.34946","-0.04186"
"5.70000","0.18763","2858.72192","0.00188","285.87219","-0.04185"
"5.80000","0.19083","2873.02319","0.00191","287.30231","-0.04186"
"5.90000","0.19428","2889.43945","0.00194","288.94394","-0.04186"
"6.00000","0.19761","2904.85742","0.00198","290.48575","-0.04186"
"6.10000","0.20088","2920.25220","0.00201","292.02521","-0.04186"
"6.20000","0.20431","2936.73462","0.00204","293.67346","-0.04185"
"6.30000","0.20766","2952.62036","0.00208","295.26202","-0.04186"
"6.40000","0.21092","2968.01001","0.00211","296.80099","-0.04185"
"6.50000","0.21421","2983.60620","0.00214","298.36063","-0.04186"
"6.60000","0.21768","3000.93896","0.00218","300.09390","-0.04186"
"6.70000","0.22109","3017.64258","0.00221","301.76425","-0.04185"
"6.80000","0.22425","3032.26807","0.00224","303.22681","-0.04186"
"6.90000","0.22764","3048.88257","0.00228","304.88824","-0.04185"
"7.00000","0.23091","3064.38281","0.00231","306.43829","-0.04186"
"7.10000","0.23420","3080.28857","0.00234","308.02887","-0.04186"
"7.20000","0.23744","3095.98608","0.00237","309.59860","-0.04186"
"7.30000","0.24104","3114.63745","0.00241","311.46375","-0.04186"
"7.40000","0.24436","3130.70703","0.00244","313.07071","-0.04186"
"7.50000","0.24750","3145.30029","0.00247","314.53003","-0.04186"
"7.60000","0.25094","3162.71973","0.00251","316.27197","-0.04186"
"7.70000","0.25417","3178.04590","0.00254","317.80460","-0.04186"
"7.80000","0.25760","3195.01318","0.00258","319.50131","-0.04186"
"7.90000","0.26080","3210.29639","0.00261","321.02963","-0.04186"
"8.00000","0.26442","3229.10498","0.00264","322.91049","-0.04185"
"8.10000","0.26775","3245.42383","0.00268","324.54239","-0.04186"
"8.20000","0.27086","3259.84399","0.00271","325.98441","-0.04186"
"8.30000","0.27432","3277.46387","0.00274","327.74640","-0.04185"
"8.40000","0.27756","3293.15894","0.00278","329.31589","-0.04186"
"8.50000","0.28094","3309.83545","0.00281","330.98355","-0.04185"
"8.60000","0.28421","3326.08667","0.00284","332.60867","-0.04186"
"8.70000","0.28766","3343.58813","0.00288","334.35883","-0.04185"
"8.80000","0.29100","3360.39600","0.00291","336.03961","-0.04186"
"8.90000","0.29416","3375.14990","0.00294","337.51498","-0.04186"
"9.00000","0.29762","3393.02319","0.00298","339.30231","-0.04186"
"9.10000","0.30096","3409.54614","0.00301","340.95462","-0.04186"
"9.20000","0.30428","3425.75024","0.00304","342.57501","-0.04186"
"9.30000","0.30754","3441.92603","0.00308","344.19260","-0.04186"
"9.40000","0.31100","3459.45288","0.00311","345.94528","-0.04186"
"9.50000","0.31423","3475.08716","0.00314","347.50873","-0.04186"
"9.60000","0.31746","3490.87427","0.00317","349.08743","-0.04186"
"9.70000","0.32098","3509.26001","0.00321","350.92599","-0.04186"
"9.80000","0.32440","3526.91968","0.00324","352.69196","-0.04185"
"9.90000","0.32757","3542.20605","0.00328","354.22061","-0.04186"
