Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","1.57802","1441.11414","0.01578","144.11142","0.05064"
"0.10000","1.57821","1440.53296","0.01578","144.05330","0.05061"
"0.20000","1.57837","1440.55347","0.01578","144.05534","0.05060"
"0.30000","1.57939","1441.63428","0.01579","144.16342","0.05056"
"0.40000","1.58264","1448.21167","0.01583","144.82117","0.05061"
"0.50000","1.58439","1451.00464","0.01584","145.10046","0.05057"
"0.60000","1.58606","1453.29944","0.01586","145.32994","0.05063"
"0.70000","1.58773","1455.68762","0.01588","145.56876","0.05061"
"0.80000","1.58930","1457.63098","0.01589","145.76309","0.05060"
"0.90000","1.59118","1460.34570","0.01591","146.03458","0.05062"
"1.00000","1.59268","1461.96545","0.01593","146.19655","0.05060"
"1.10000","1.59449","1464.43652","0.01594","146.44365","0.05061"
"1.20000","1.59616","1466.46472","0.01596","146.64647","0.05059"
"1.30000","1.59769","1468.22522","0.01598","146.82253","0.05062"
"1.40000","1.59949","1470.59839","0.01599","147.05984","0.05060"
"1.50000","1.60096","1472.19446","0.01601","147.21945","0.05062"
"1.60000","1.60280","1474.45215","0.01603","147.44522","0.05061"
"1.70000","1.60441","1476.34753","0.01604","147.63475","0.05061"
"1.80000","1.60613","1478.18518","0.01606","147.81851","0.05061"
"1.90000","1.60785","1480.27795","0.01608","148.02780","0.05059"
"2.00000","1.60931","1481.74573","0.01609","148.17458","0.05061"
"2.10000","1.61115","1484.07886","0.01611","148.40788","0.05060"
"2.20000","1.61267","1485.68689","0.01613","148.56870","0.05062"
"2.30000","1.61446","1487.76428","0.01614","148.77643","0.05061"
"2.40000","1.61612","1489.59900","0.01616","148.95990","0.05060"
"2.50000","1.61769","1491.20227","0.01618","149.12022","0.05061"
"2.60000","1.61956","1493.51526","0.01620","149.35153","0.05059"
"2.70000","1.62097","1494.58875","0.01621","149.45888","0.05062"
"2.80000","1.62280","1496.96399","0.01623","149.69640","0.05060"
"2.90000","1.62430","1498.28088","0.01624","149.82809","0.05061"
"3.00000","1.62609","1500.36096","0.01626","150.03610","0.05061"
"3.10000","1.62789","1502.46545","0.01628","150.24655","0.05060"
"3.20000","1.62934","1503.77161","0.01629","150.37717","0.05061"
"3.30000","1.63123","1505.95081","0.01631","150.59508","0.05060"
"3.40000","1.63260","1507.00085","0.01633","150.70009","0.05061"
"3.50000","1.63445","1509.00281","0.01634","150.90028","0.05061"
"3.60000","1.63603","1510.61365","0.01636","151.06137","0.05061"
"3.70000","1.63771","1512.42590","0.01638","151.24258","0.05061"
"3.80000","1.63957","1514.48364","0.01640","151.44836","0.05061"
"3.90000","1.64094","1515.45789","0.01641","151.54579","0.05061"
"4.00000","1.64293","1517.93445","0.01643","151.79344","0.05061"
"4.10000","1.64430","1518.92078","0.01644","151.89207","0.05060"
"4.20000","1.64607","1520.74829","0.01646","152.07483","0.05061"
"4.30000","1.64770","1522.29822","0.01648","152.22983","0.05060"
"4.40000","1.64938","1524.05334","0.01649","152.40533","0.05062"
"4.50000","1.65130","1526.23657","0.01651","152.62366","0.05060"
"4.60000","1.65261","1526.97913","0.01653","152.69791","0.05061"
"4.70000","1.65457","1529.26672","0.01655","152.92667","0.05061"
"4.80000","1.65596","1530.19702","0.01656","153.01970","0.05061"
"4.90000","1.65773","1532.13977","0.01658","153.21397","0.05061"
"5.00000","1.65946","1533.75793","0.01659","153.37579","0.05061"
"5.10000","1.66102","1535.10596","0.01661","153.51059","0.05061"
"5.20000","1.66292","1537.25977","0.01663","153.72598","0.05061"
"5.30000","1.66430","1538.15344","0.01664","153.81534","0.05061"
"5.40000","1.66625","1540.27783","0.01666","154.02779","0.05061"
"5.50000","1.66772","1541.56226","0.01668","154.15622","0.05061"
"5.60000","1.66930","1542.76147","0.01669","154.27615","0.05060"
"5.70000","1.67111","1544.77698","0.01671","154.47769","0.05061"
"5.80000","1.67273","1545.99036","0.01673","154.59903","0.05060"
"5.90000","1.67455","1547.92542","0.01675","154.79254","0.05061"
"6.00000","1.67599","1548.93152","0.01676","154.89316","0.05061"
"6.10000","1.67779","1550.85889","0.01678","155.08589","0.05061"
"6.20000","1.67940","1552.17932","0.01679","155.21793","0.05061"
"6.30000","1.68098","1553.42725","0.01681","155.34273","0.05060"
"6.40000","1.68276","1555.10120","0.01683","155.51012","0.05062"
"6.50000","1.68435","1556.41614","0.01684","155.64162","0.05060"
"6.60000","1.68617","1558.20459","0.01686","155.82047","0.05061"
"6.70000","1.68777","1559.55042","0.01688","155.95505","0.05061"
"6.80000","1.68944","1560.97119","0.01689","156.09712","0.05060"
"6.90000","1.69111","1562.31946","0.01691","156.23195","0.05061"
"7.00000","1.69261","1563.39856","0.01693","156.33986","0.05061"
"7.10000","1.69444","1565.22900","0.01694","156.52290","0.05061"
"7.20000","1.69606","1566.76208","0.01696","156.67621","0.05061"
"7.30000","1.69780","1568.19482","0.01698","156.81949","0.05061"
"7.40000","1.69946","1569.45251","0.01699","156.94525","0.05061"
"7.50000","1.70101","1570.74109","0.01701","157.07411","0.05061"
"7.60000","1.70281","1572.29175","0.01703","157.22917","0.05061"
"7.70000","1.70428","1572.51660","0.01704","157.25166","0.05061"
"7.80000","1.70608","1574.23376","0.01706","157.42337","0.05060"
"7.90000","1.70776","1575.54211","0.01708","157.55421","0.05061"
"8.00000","1.70940","1576.83179","0.01709","157.68318","0.05061"
"8.10000","1.71125","1578.60071","0.01711","157.86008","0.05061"
"8.20000","1.71264","1579.30591","0.01713","157.93059","0.05062"
"8.30000","1.71450","1581.08923","0.01714","158.10892","0.05060"
"8.40000","1.71593","1581.81970","0.01716","158.18198","0.05062"
"8.50000","1.71778","1583.63989","0.01718","158.36398","0.05060"
"8.60000","1.71953","1585.03003","0.01720","158.50301","0.05061"
"8.70000","1.72103","1586.07849","0.01721","158.60785","0.05061"
"8.80000","1.72295","1587.98584","0.01723","158.79858","0.05061"
"8.90000","1.72426","1588.41504","0.01724","158.84151","0.05062"
"9.00000","1.72623","1590.43445","0.01726","159.04344","0.05060"
"9.10000","1.72770","1591.21472","0.01728","159.12148","0.05062"
"9.20000","1.72938","1592.53735","0.01729","159.25374","0.05061"
"9.30000","1.73121","1594.12207","0.01731","159.41220","0.05061"
"9.40000","1.73268","1594.96216","0.01733","159.49622","0.05062"
"9.50000","1.73466","1596.86023","0.01735","159.68602","0.05060"
"9.60000","1.73590","1597.11499","0.01736","159.71150","0.05062"
"9.70000","1.73780","1598.94604","0.01738","159.89461","0.05061"
"9.80000","1.73936","1599.99524","0.01739","159.99953","0.05061"
"9.90000","1.74104","1601.14172","0.01741","160.11417","0.05061"
"10.00000","1.74286","1602.91321","0.01743","160.29132","0.05061"
"10.10000","1.74428","1603.49219","0.01744","160.34921","0.05062"
"10.20000","1.74625","1605.30176","0.01746","160.53018","0.05061"
"10.30000","1.74763","1605.88672","0.01748","160.58867","0.05061"
"10.40000","1.74944","1607.51526","0.01749","160.75153","0.05061"
"10.50000","1.75106","1608.40698","0.01751","160.84070","0.05061"
"10.60000","1.75266","1609.56311","0.01753","160.95631","0.05061"
"10.70000","1.75453","1611.22937","0.01755","161.12294","0.05061"
"10.80000","1.75595","1611.80481","0.01756","161.18048","0.05061"
"10.90000","1.75791","1613.64099","0.01758","161.36411","0.05062"
"11.00000","1.75929","1614.10107","0.01759","161.41011","0.05060"
"11.10000","1.76104","1615.45520","0.01761","161.54552","0.05061"
"11.20000","1.76278","1616.64417","0.01763","161.66441","0.05061"
"11.30000","1.76436","1617.66077","0.01764","161.76608","0.05061"
"11.40000","1.76620","1619.02942","0.01766","161.90294","0.05062"
"11.50000","1.76765","1619.38501","0.01768","161.93851","0.05061"
"11.60000","1.76951","1620.77661","0.01770","162.07767","0.05062"
"11.70000","1.77104","1620.30981","0.01771","162.03098","0.05061"
"11.73500","1.77177","1477.21606","0.01772","147.72160","0.05063"
"11.73900","1.77185","1349.98499","0.01772","134.99850","0.05064"
"11.74300","1.77192","1208.48352","0.01772","120.84835","0.05062"
"11.74700","1.77201","1056.51501","0.01772","105.65150","0.05060"
"11.75000","1.77207","935.80170","0.01772","93.58017","0.05062"
