Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"9.60000","0.31743","1524.81067","0.00317","152.48106","0.00000"
"9.70000","0.32057","1535.63159","0.00321","153.56316","0.00000"
"9.80000","0.32403","1548.45410","0.00324","154.84541","-0.00001"
"9.90000","0.32740","1560.49500","0.00327","156.04950","0.00001"
"10.00000","0.33069","1571.88232","0.00331","157.18823","0.00000"
"10.10000","0.33398","1583.25281","0.00334","158.32529","0.00000"
"10.20000","0.33734","1595.17883","0.00337","159.51788","0.00001"
"10.30000","0.34073","1607.10010","0.00341","160.71001","0.00000"
"10.40000","0.34386","1617.30847","0.00344","161.73085","0.00001"
"10.50000","0.34732","1629.73962","0.00347","162.97397","0.00000"
"10.60000","0.35069","1641.48804","0.00351","164.14880","0.00000"
"10.70000","0.35399","1652.83936","0.00354","165.28394","0.00000"
"10.80000","0.35732","1664.03577","0.00357","166.40358","0.00000"
"10.90000","0.36059","1674.90894","0.00361","167.49089","0.00001"
"11.00000","0.36395","1686.24805","0.00364","168.62480","0.00000"
"11.10000","0.36726","1697.17004","0.00367","169.71701","0.00000"
"11.20000","0.37072","1708.97192","0.00371","170.89719","0.00000"
"11.30000","0.37406","1720.01123","0.00374","172.00113","0.00000"
"11.40000","0.37732","1730.43555","0.00377","173.04355","0.00001"
"11.50000","0.38064","1740.96155","0.00381","174.09616","0.00000"
"11.60000","0.38400","1751.68738","0.00384","175.16873","0.00000"
"11.70000","0.38729","1761.86975","0.00387","176.18698","0.00001"
"11.80000","0.39062","1772.52869","0.00391","177.25287","0.00000"
"11.90000","0.39412","1783.94263","0.00394","178.39426","0.00000"
"12.00000","0.39742","1794.09290","0.00397","179.40929","0.00000"
"12.10000","0.40062","1803.57251","0.00401","180.35725","0.00000"
"12.20000","0.40395","1813.66284","0.00404","181.36629","0.00000"
"12.30000","0.40726","1823.59668","0.00407","182.35966","0.00000"
"12.40000","0.41058","1833.58655","0.00411","183.35866","0.00000"
"12.50000","0.41398","1844.10999","0.00414","184.41100","0.00000"
"12.60000","0.41740","1854.47144","0.00417","185.44714","0.00000"
"12.70000","0.42071","1864.21094","0.00421","186.42110","0.00001"
"12.80000","0.42390","1873.02527","0.00424","187.30252","0.00000"
"12.90000","0.42728","1883.06128","0.00427","188.30612","0.00000"
"13.00000","0.43068","1893.05188","0.00431","189.30519","0.00000"
"13.10000","0.43387","1901.84302","0.00434","190.18430","0.00000"
"13.20000","0.43734","1912.35864","0.00437","191.23587","0.00001"
"13.30000","0.44073","1922.09302","0.00441","192.20930","0.00000"
"13.40000","0.44403","1931.18921","0.00444","193.11893","0.00000"
"13.50000","0.44730","1940.26990","0.00447","194.02699","0.00000"
"13.60000","0.45067","1949.82593","0.00451","194.98259","0.00000"
"13.70000","0.45410","1959.65735","0.00454","195.96573","0.00000"
"13.80000","0.45731","1967.93994","0.00457","196.79399","0.00000"
"13.90000","0.46068","1977.21912","0.00461","197.72191","0.00000"
"14.00000","0.46400","1986.03308","0.00464","198.60330","0.00000"
"14.10000","0.46730","1994.57092","0.00467","199.45709","0.00000"
"14.20000","0.47050","2002.75354","0.00471","200.27536","0.00001"
"14.30000","0.47411","2013.38586","0.00474","201.33859","0.00000"
"14.40000","0.47740","2021.88770","0.00477","202.18877","0.00000"
"14.50000","0.48056","2029.54993","0.00481","202.95499","0.00001"
"14.60000","0.48400","2038.98828","0.00484","203.89883","0.00000"
"14.70000","0.48723","2046.97510","0.00487","204.69751","0.00001"
"14.80000","0.49060","2055.74292","0.00491","205.57430","0.00000"
"14.90000","0.49382","2063.89941","0.00494","206.38994","0.00000"
"15.00000","0.49747","2074.48071","0.00497","207.44807","0.00000"
"15.10000","0.50082","2082.99438","0.00501","208.29944","0.00000"
"15.20000","0.50393","2089.83838","0.00504","208.98384","0.00000"
"15.30000","0.50737","2098.79028","0.00507","209.87903","0.00000"
"15.40000","0.51059","2105.95850","0.00511","210.59586","0.00000"
"15.50000","0.51401","2114.50952","0.00514","211.45096","0.00001"
"15.60000","0.51726","2122.30811","0.00517","212.23080","0.00000"
"15.70000","0.52079","2131.51318","0.00521","213.15132","0.00000"
"15.80000","0.52409","2139.33301","0.00524","213.93330","0.00000"
"15.90000","0.52726","2146.08521","0.00527","214.60852","0.00000"
"16.00000","0.53061","2154.27271","0.00531","215.42728","0.00001"
"16.10000","0.53399","2162.12964","0.00534","216.21297","0.00000"
"16.20000","0.53728","2169.69385","0.00537","216.96939","0.00000"
"16.30000","0.54056","2177.38940","0.00541","217.73894","0.00000"
"16.40000","0.54406","2186.22119","0.00544","218.62212","0.00000"
"16.50000","0.54732","2193.17798","0.00547","219.31779","0.00001"
"16.60000","0.55056","2200.10278","0.00551","220.01028","0.00000"
"16.70000","0.55399","2208.36206","0.00554","220.83621","0.00000"
"16.80000","0.55744","2216.47510","0.00557","221.64751","0.00000"
"16.90000","0.56065","2222.71704","0.00561","222.27170","0.00000"
"17.00000","0.56397","2229.91772","0.00564","222.99178","0.00001"
"17.10000","0.56738","2237.50732","0.00567","223.75073","0.00000"
"17.20000","0.57066","2244.44116","0.00571","224.44412","0.00000"
