Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"0.00000","0.00000","-3.26047","0.00000","-0.32605","-0.00001"
"0.10000","0.00065","-2.43080","0.00001","-0.24308","0.00001"
"0.20000","0.00185","-0.00979","0.00002","-0.00098","-0.00001"
"0.30000","0.00680","10.70085","0.00007","1.07008","0.00000"
"0.40000","0.01028","17.91016","0.00010","1.79102","0.00000"
"0.50000","0.01382","25.35851","0.00014","2.53585","0.00000"
"0.60000","0.01714","31.94136","0.00017","3.19414","0.00001"
"0.70000","0.02043","38.65670","0.00020","3.86567","0.00000"
"0.80000","0.02377","45.24849","0.00024","4.52485","-0.00001"
"0.90000","0.02717","51.83850","0.00027","5.18385","-0.00001"
"1.00000","0.03055","58.29022","0.00031","5.82902","0.00001"
"1.10000","0.03365","64.21099","0.00034","6.42110","0.00000"
"1.20000","0.03722","71.04871","0.00037","7.10487","0.00001"
"1.30000","0.04057","77.16272","0.00041","7.71627","-0.00001"
"1.40000","0.04379","82.95889","0.00044","8.29589","-0.00001"
"1.50000","0.04717","89.12979","0.00047","8.91298","0.00000"
"1.60000","0.05049","94.98816","0.00050","9.49882","0.00000"
"1.70000","0.05393","100.99349","0.00054","10.09935","0.00001"
"1.80000","0.05704","106.30730","0.00057","10.63073","0.00000"
"1.90000","0.06062","112.61089","0.00061","11.26109","-0.00001"
"2.00000","0.06392","118.15896","0.00064","11.81590","0.00000"
"2.10000","0.06712","123.45364","0.00067","12.34536","0.00000"
"2.20000","0.07041","128.79649","0.00070","12.87965","0.00001"
"2.30000","0.07376","134.30899","0.00074","13.43090","0.00000"
"2.40000","0.07718","139.79248","0.00077","13.97925","0.00000"
"2.50000","0.08035","144.84769","0.00080","14.48477","-0.00001"
"2.60000","0.08389","150.57597","0.00084","15.05760","0.00000"
"2.70000","0.08728","155.92543","0.00087","15.59254","0.00000"
"2.80000","0.09045","160.62166","0.00090","16.06217","0.00000"
"2.90000","0.09372","165.64148","0.00094","16.56415","-0.00001"
"3.00000","0.09715","170.91731","0.00097","17.09173","0.00000"
"3.10000","0.10047","175.87549","0.00100","17.58755","0.00000"
"3.20000","0.10377","180.84438","0.00104","18.08444","0.00000"
"3.30000","0.10728","186.12247","0.00107","18.61225","0.00000"
"3.40000","0.11057","190.93259","0.00111","19.09326","0.00000"
"3.50000","0.11382","195.63371","0.00114","19.56337","0.00000"
"3.60000","0.11711","200.37549","0.00117","20.03755","0.00000"
"3.70000","0.12055","205.34720","0.00121","20.53472","0.00000"
"3.80000","0.12379","209.85031","0.00124","20.98503","0.00000"
"3.90000","0.12712","214.67232","0.00127","21.46723","0.00000"
"4.00000","0.13050","219.28979","0.00130","21.92898","0.00000"
"4.10000","0.13388","224.03181","0.00134","22.40318","-0.00001"
"4.20000","0.13708","228.24979","0.00137","22.82498","0.00000"
