Time,Extension,Load,Tensile strain (Extension),Axial Video,Tensile stress,Transverse Video
(s),(mm),(N),(mm/mm),(mm/mm),(MPa),(mm/mm)
"8.20000","0.27036","1042.79529","0.00270","0.00144","104.27953","-0.00006"
"8.30000","0.27375","1052.51929","0.00274","0.00146","105.25193","-0.00004"
"8.40000","0.27701","1061.59082","0.00277","0.00147","106.15908","-0.00004"
"8.50000","0.28028","1070.66895","0.00280","0.00149","107.06689","-0.00006"
"8.60000","0.28376","1080.80298","0.00284","0.00150","108.08030","-0.00014"
"8.70000","0.28707","1089.71716","0.00287","0.00151","108.97172","-0.00018"
"8.80000","0.29031","1098.47107","0.00290","0.00153","109.84711","-0.00014"
"8.90000","0.29373","1107.88831","0.00294","0.00154","110.78883","-0.00018"
"9.00000","0.29706","1116.98193","0.00297","0.00156","111.69820","-0.00022"
"9.10000","0.30038","1125.81042","0.00300","0.00158","112.58104","-0.00022"
"9.20000","0.30364","1134.36768","0.00304","0.00158","113.43677","-0.00017"
"9.30000","0.30711","1144.01758","0.00307","0.00160","114.40176","-0.00016"
"9.40000","0.31049","1153.05505","0.00310","0.00160","115.30550","-0.00017"
"9.50000","0.31368","1161.26831","0.00314","0.00163","116.12683","-0.00019"
"9.60000","0.31706","1170.38428","0.00317","0.00164","117.03843","-0.00015"
"9.70000","0.32037","1178.93152","0.00320","0.00165","117.89315","-0.00016"
"9.80000","0.32365","1187.25220","0.00324","0.00167","118.72522","-0.00017"
"9.90000","0.32694","1195.67871","0.00327","0.00168","119.56787","-0.00014"
"10.00000","0.33053","1205.41650","0.00331","0.00170","120.54165","-0.00014"
"10.10000","0.33379","1213.69348","0.00334","0.00171","121.36935","-0.00014"
"10.20000","0.33697","1221.35669","0.00337","0.00173","122.13567","-0.00012"
"10.30000","0.34035","1230.10535","0.00340","0.00175","123.01054","-0.00014"
"10.40000","0.34368","1238.58325","0.00344","0.00176","123.85832","-0.00014"
"10.50000","0.34700","1246.85217","0.00347","0.00178","124.68522","-0.00015"
"10.60000","0.35026","1255.17700","0.00350","0.00179","125.51770","-0.00014"
"10.70000","0.35385","1264.69299","0.00354","0.00180","126.46930","-0.00013"
"10.80000","0.35712","1272.79407","0.00357","0.00182","127.27940","-0.00014"
"10.90000","0.36030","1280.40320","0.00360","0.00184","128.04031","-0.00015"
"11.00000","0.36377","1289.49170","0.00364","0.00185","128.94917","-0.00014"
"11.10000","0.36704","1297.58472","0.00367","0.00186","129.75847","-0.00022"
"11.20000","0.37043","1306.18738","0.00370","0.00188","130.61874","-0.00028"
"11.30000","0.37366","1313.89844","0.00374","0.00190","131.38985","-0.00028"
"11.40000","0.37711","1322.49707","0.00377","0.00191","132.24971","-0.00026"
"11.50000","0.38042","1330.57764","0.00380","0.00192","133.05777","-0.00019"
"11.60000","0.38361","1337.95679","0.00384","0.00194","133.79568","-0.00021"
"11.70000","0.38704","1346.57251","0.00387","0.00194","134.65726","-0.00023"
"11.80000","0.39045","1354.60669","0.00390","0.00196","135.46066","-0.00027"
"11.90000","0.39370","1361.89233","0.00394","0.00197","136.18924","-0.00028"
"12.00000","0.39695","1369.30518","0.00397","0.00199","136.93051","-0.00025"
"12.10000","0.40041","1377.73120","0.00400","0.00200","137.77312","-0.00019"
"12.20000","0.40367","1384.90295","0.00404","0.00201","138.49030","-0.00018"
"12.30000","0.40694","1392.51941","0.00407","0.00203","139.25194","-0.00018"
"12.40000","0.41040","1400.88782","0.00410","0.00204","140.08878","-0.00016"
"12.50000","0.41386","1409.17944","0.00414","0.00205","140.91794","-0.00016"
"12.60000","0.41704","1415.81030","0.00417","0.00206","141.58102","-0.00017"
"12.70000","0.42037","1423.27161","0.00420","0.00207","142.32716","-0.00014"
"12.80000","0.42377","1431.18738","0.00424","0.00208","143.11874","-0.00014"
"12.90000","0.42700","1437.97766","0.00427","0.00210","143.79776","-0.00009"
"13.00000","0.43032","1445.51892","0.00430","0.00211","144.55190","-0.00006"
"13.10000","0.43379","1453.80103","0.00434","0.00212","145.38010","-0.00005"
"13.20000","0.43721","1461.72437","0.00437","0.00214","146.17244","-0.00007"
"13.30000","0.44033","1467.94629","0.00440","0.00216","146.79463","0.00000"
"13.40000","0.44367","1475.45886","0.00444","0.00217","147.54588","-0.00005"
"13.50000","0.44697","1482.53809","0.00447","0.00218","148.25381","-0.00002"
"13.60000","0.45034","1490.02917","0.00450","0.00219","149.00291","0.00000"
"13.70000","0.45368","1497.21399","0.00454","0.00220","149.72141","-0.00003"
"13.80000","0.45707","1504.53198","0.00457","0.00221","150.45320","-0.00009"
"13.90000","0.46047","1511.87280","0.00460","0.00222","151.18729","-0.00005"
"14.00000","0.46364","1518.01270","0.00464","0.00223","151.80127","-0.00007"
"14.10000","0.46707","1525.41553","0.00467","0.00225","152.54155","-0.00005"
"14.20000","0.47036","1531.71313","0.00470","0.00225","153.17131","-0.00004"
"14.30000","0.47366","1538.35913","0.00474","0.00226","153.83591","-0.00001"
"14.40000","0.47702","1544.96057","0.00477","0.00228","154.49606","0.00003"
"14.50000","0.48046","1552.33838","0.00480","0.00229","155.23384","0.00004"
"14.60000","0.48374","1558.82227","0.00484","0.00230","155.88223","0.00000"
"14.70000","0.48697","1565.06323","0.00487","0.00232","156.50632","0.00000"
"14.80000","0.49046","1572.51416","0.00490","0.00233","157.25142","0.00000"
"14.90000","0.49373","1578.89160","0.00494","0.00234","157.88916","0.00005"
"15.00000","0.49708","1585.53064","0.00497","0.00235","158.55307","0.00001"
"15.10000","0.50034","1591.79309","0.00500","0.00237","159.17931","0.00000"
"15.20000","0.50372","1598.66772","0.00504","0.00238","159.86678","0.00000"
"15.30000","0.50698","1604.74390","0.00507","0.00239","160.47440","-0.00003"
"15.40000","0.51031","1611.23145","0.00510","0.00240","161.12314","-0.00005"
"15.50000","0.51384","1618.83118","0.00514","0.00241","161.88312","-0.00008"
"15.60000","0.51708","1624.86121","0.00517","0.00242","162.48611","-0.00005"
"15.70000","0.52033","1631.09790","0.00520","0.00243","163.10979","-0.00005"
"15.80000","0.52369","1637.55847","0.00524","0.00245","163.75584","0.00000"
"15.90000","0.52703","1644.20471","0.00527","0.00246","164.42047","0.00003"
"16.00000","0.53025","1650.25500","0.00530","0.00248","165.02550","0.00009"
"16.10000","0.53366","1657.36023","0.00534","0.00248","165.73602","0.00009"
"16.20000","0.53715","1664.57349","0.00537","0.00250","166.45735","0.00007"
"16.30000","0.54051","1670.87488","0.00541","0.00251","167.08749","0.00011"
"16.40000","0.54370","1676.38879","0.00544","0.00252","167.63889","0.00014"
"16.50000","0.54701","1682.68555","0.00547","0.00253","168.26855","0.00017"
"16.60000","0.55052","1689.55518","0.00551","0.00254","168.95552","0.00016"
"16.70000","0.55360","1694.18958","0.00554","0.00255","169.41896","0.00018"
"16.80000","0.55706","1700.92297","0.00557","0.00257","170.09230","0.00018"
"16.90000","0.56044","1707.16211","0.00560","0.00258","170.71622","0.00018"
"17.00000","0.56376","1713.04211","0.00564","0.00259","171.30421","0.00014"
"17.10000","0.56691","1718.05286","0.00567","0.00259","171.80528","0.00016"
"17.20000","0.57041","1725.03308","0.00570","0.00259","172.50331","0.00017"
"17.30000","0.57370","1731.10071","0.00574","0.00260","173.11008","0.00018"
"17.40000","0.57697","1736.68726","0.00577","0.00261","173.66873","0.00014"
"17.50000","0.58032","1742.88989","0.00580","0.00261","174.28899","0.00018"
"17.60000","0.58374","1749.43286","0.00584","0.00262","174.94328","0.00017"
"17.70000","0.58707","1755.18726","0.00587","0.00264","175.51872","0.00010"
"17.80000","0.59021","1760.08704","0.00590","0.00264","176.00870","0.00017"
"17.90000","0.59382","1767.37976","0.00594","0.00265","176.73798","0.00019"
"18.00000","0.59710","1772.81763","0.00597","0.00266","177.28177","0.00015"
"18.10000","0.60034","1778.08557","0.00600","0.00267","177.80856","0.00014"
"18.20000","0.60374","1784.40381","0.00604","0.00268","178.44038","0.00016"
"18.30000","0.60700","1789.89001","0.00607","0.00269","178.98900","0.00019"
"18.40000","0.61050","1796.70105","0.00611","0.00270","179.67010","0.00023"
"18.50000","0.61356","1801.08081","0.00614","0.00271","180.10808","0.00019"
"18.60000","0.61719","1808.68054","0.00617","0.00271","180.86806","0.00018"
"18.70000","0.62044","1814.30359","0.00620","0.00272","181.43036","0.00019"
"18.80000","0.62367","1819.36487","0.00624","0.00273","181.93649","0.00019"
"18.90000","0.62696","1824.69226","0.00627","0.00274","182.46922","0.00019"
"19.00000","0.63036","1830.72131","0.00630","0.00274","183.07213","0.00019"
"19.10000","0.63375","1836.48462","0.00634","0.00275","183.64847","0.00023"
"19.20000","0.63691","1841.03943","0.00637","0.00276","184.10394","0.00027"
"19.30000","0.64046","1847.94421","0.00640","0.00277","184.79442","0.00028"
"19.40000","0.64381","1853.23877","0.00644","0.00278","185.32388","0.00027"
"19.50000","0.64700","1858.10181","0.00647","0.00279","185.81018","0.00026"
"19.60000","0.65030","1863.44250","0.00650","0.00280","186.34425","0.00028"
"19.70000","0.65372","1869.26624","0.00654","0.00280","186.92662","0.00025"
"19.80000","0.65701","1874.21033","0.00657","0.00282","187.42104","0.00024"
"19.90000","0.66030","1879.20593","0.00660","0.00282","187.92059","0.00023"
"20.00000","0.66383","1885.40515","0.00664","0.00282","188.54051","0.00024"
"20.10000","0.66710","1889.83716","0.00667","0.00283","188.98372","0.00030"
"20.20000","0.67038","1894.40771","0.00670","0.00284","189.44077","0.00024"
"20.30000","0.67366","1898.77612","0.00674","0.00285","189.87761","0.00019"
"20.40000","0.67715","1904.56616","0.00677","0.00285","190.45662","0.00019"
"20.50000","0.68033","1908.41870","0.00680","0.00285","190.84187","0.00015"
"20.60000","0.68369","1913.33765","0.00684","0.00286","191.33377","0.00014"
"20.70000","0.68706","1918.06873","0.00687","0.00286","191.80687","0.00015"
"20.80000","0.69042","1922.58008","0.00690","0.00287","192.25801","0.00017"
"20.90000","0.69365","1926.68030","0.00694","0.00288","192.66803","0.00021"
"21.00000","0.69701","1931.44531","0.00697","0.00289","193.14453","0.00019"
"21.10000","0.70040","1936.39746","0.00700","0.00289","193.63974","0.00023"
"21.20000","0.70370","1940.35938","0.00704","0.00291","194.03593","0.00019"
"21.30000","0.70703","1944.78369","0.00707","0.00291","194.47836","0.00018"
"21.40000","0.71033","1948.70813","0.00710","0.00292","194.87082","0.00019"
"21.50000","0.71369","1953.06970","0.00714","0.00293","195.30698","0.00014"
"21.60000","0.71698","1957.00781","0.00717","0.00293","195.70078","0.00009"
"21.70000","0.72046","1961.98877","0.00720","0.00293","196.19888","0.00005"
"21.80000","0.72385","1966.16760","0.00724","0.00294","196.61676","0.00000"
"21.90000","0.72704","1969.51038","0.00727","0.00296","196.95103","0.00008"
"22.00000","0.73047","1974.13733","0.00730","0.00296","197.41373","0.00005"
"22.10000","0.73364","1977.12244","0.00734","0.00297","197.71225","0.00005"
"22.20000","0.73705","1981.16138","0.00737","0.00298","198.11613","0.00007"
"22.30000","0.74030","1984.78418","0.00740","0.00299","198.47842","0.00009"
"22.40000","0.74378","1989.56116","0.00744","0.00299","198.95612","0.00009"
"22.50000","0.74709","1993.47644","0.00747","0.00299","199.34764","0.00009"
"22.60000","0.75035","1997.00635","0.00750","0.00300","199.70064","0.00007"
"22.70000","0.75375","2001.09705","0.00754","0.00300","200.10971","0.00009"
"22.80000","0.75697","2003.94519","0.00757","0.00301","200.39452","0.00007"
"22.90000","0.76028","2007.24829","0.00760","0.00301","200.72482","0.00009"
